# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -229.30000000 ps, Average over 300 waveforms. Timestamp: 2023-05-26T11:53:18
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
7.43589750	-83.21258253
7.44322351	-85.46715586
7.45054952	-83.19818539
7.45787553	-88.02693671
7.46520153	-83.13182495
7.47252754	-96.89173001
7.47985355	-85.23819396
7.48717956	-83.39672976
7.49450556	-90.99435962
7.50183157	-77.42989503
7.50915758	-86.03486968
7.51648358	-80.62204527
7.52380959	-104.66798280
7.53113560	-78.80853133
7.53846161	-81.57609461
7.54578761	-100.37451350
7.55311362	-80.36037329
7.56043963	-83.35005794
7.56776564	-85.83010668
7.57509164	-94.52756535
7.58241765	-82.32773928
7.58974366	-83.61007141
7.59706967	-77.68742911
7.60439567	-81.67112855
7.61172168	-90.91237861
7.61904769	-88.65943068
7.62637370	-85.83385883
7.63369970	-92.21124097
7.64102571	-84.98980791
7.64835172	-80.80167509
7.65567773	-88.74029815
7.66300373	-84.28655118
7.67032974	-88.20961951
7.67765575	-84.68326473
7.68498175	-82.93995505
7.69230776	-83.84053579
7.69963377	-87.77594571
7.70695978	-83.18705483
7.71428578	-82.36985510
7.72161179	-79.71032832
7.72893780	-82.66602687
7.73626381	-87.36128709
7.74358981	-85.35208842
7.75091582	-87.54246280
7.75824183	-86.72924960
7.76556784	-82.63634361
7.77289384	-86.80476892
7.78021985	-89.50020715
7.78754586	-85.68029913
7.79487187	-81.11226758
7.80219787	-86.81291578
7.80952388	-84.70145472
7.81684989	-85.85827338
7.82417590	-84.49002952
7.83150190	-83.04993576
7.83882791	-98.17575510
7.84615392	-91.76094787
7.85347992	-93.94895531
7.86080593	-87.60229724
7.86813194	-85.61481752
7.87545795	-85.26870687
7.88278395	-84.05767092
7.89010996	-91.17082192
7.89743597	-84.63254658
7.90476198	-86.85848793
7.91208798	-86.55237822
7.91941399	-85.12214536
7.92674000	-98.80860526
7.93406601	-90.30089829
7.94139201	-88.60874427
7.94871802	-87.26905691
7.95604403	-92.56163492
7.96337004	-86.50690399
7.97069604	-89.07159660
7.97802205	-80.30611656
7.98534806	-84.91685596
7.99267407	-87.18193564
8.00000007	-89.87437353
8.00732608	-81.56317629
8.01465209	-82.28632082
8.02197809	-80.33265627
8.02930410	-84.30891641
8.03663011	-86.09736936
8.04395612	-90.10915808
8.05128212	-88.23415778
8.05860813	-86.82622741
8.06593414	-85.63335887
8.07326015	-106.91444160
8.08058615	-87.49458042
8.08791216	-86.25036345
8.09523817	-86.43004198
8.10256418	-86.32481299
8.10989018	-87.89306341
8.11721619	-90.61340980
8.12454220	-90.94775869
8.13186821	-84.75145595
8.13919421	-80.80597196
8.14652022	-94.11043755
8.15384623	-85.85960046
8.16117224	-99.69955827
8.16849824	-95.90236832
8.17582425	-82.78296051
8.18315026	-86.07294788
8.19047626	-84.24306416
8.19780227	-86.34589658
8.20512828	-89.00674572
8.21245429	-86.69293286
8.21978029	-90.12684523
8.22710630	-88.61320010
8.23443231	-84.48090861
8.24175832	-82.76192543
8.24908432	-87.98465132
8.25641033	-88.38078656
8.26373634	-84.79271086
8.27106235	-84.18582067
8.27838835	-85.67829593
8.28571436	-92.62613413
8.29304037	-82.21175906
8.30036638	-82.36929579
8.30769238	-88.40771566
8.31501839	-83.62193780
8.32234440	-98.01419132
8.32967041	-103.61916650
8.33699641	-85.13924137
8.34432242	-83.60460902
8.35164843	-81.54472733
8.35897443	-84.27640583
8.36630044	-82.89428566
8.37362645	-82.88211815
8.38095246	-89.51997107
8.38827846	-83.50977327
8.39560447	-93.39961144
8.40293048	-83.52507421
8.41025649	-95.26151936
8.41758249	-91.18966514
8.42490850	-87.19501115
8.43223451	-82.89205268
8.43956052	-89.81490226
8.44688652	-86.80342057
8.45421253	-87.62326154
8.46153854	-97.18091258
8.46886455	-90.53186276
8.47619055	-80.46682750
8.48351656	-79.49541230
8.49084257	-82.88474165
8.49816858	-94.84965907
8.50549458	-82.28089227
8.51282059	-87.63921523
8.52014660	-84.04775466
8.52747260	-96.37830690
8.53479861	-85.31871827
8.54212462	-81.37761369
8.54945063	-84.20920944
8.55677663	-86.97959373
8.56410264	-84.63113202
8.57142865	-82.09891705
8.57875466	-95.38564400
8.58608066	-88.73657337
8.59340667	-99.67768713
8.60073268	-96.67551680
8.60805869	-89.00933661
8.61538469	-93.57503168
8.62271070	-88.10803888
8.63003671	-91.00273683
8.63736272	-88.66263121
8.64468872	-84.53499511
8.65201473	-90.34031798
8.65934074	-85.27859316
8.66666675	-91.60450810
8.67399275	-86.11156968
8.68131876	-84.69902484
8.68864477	-87.71350821
8.69597077	-85.63970654
8.70329678	-81.31705221
8.71062279	-89.73274735
8.71794880	-88.82117494
8.72527480	-88.87977290
8.73260081	-87.78000116
8.73992682	-94.90647148
8.74725283	-82.75960205
8.75457883	-83.49616615
8.76190484	-89.04979266
8.76923085	-85.91401310
8.77655686	-82.53657065
8.78388286	-87.87787675
8.79120887	-84.09726987
8.79853488	-93.21488082
8.80586089	-90.84724354
8.81318689	-86.52203836
8.82051290	-91.22805118
8.82783891	-94.28177132
8.83516492	-90.06493241
8.84249092	-93.92994445
8.84981693	-83.83588398
8.85714294	-93.40546809
8.86446894	-86.69323772
8.87179495	-78.53746328
8.87912096	-84.93562136
8.88644697	-83.75732756
8.89377297	-87.78560998
8.90109898	-89.00180944
8.90842499	-93.60842918
8.91575100	-89.68600272
8.92307700	-85.36823227
8.93040301	-86.34925076
8.93772902	-84.82793364
8.94505503	-85.58465752
8.95238103	-96.36046595
8.95970704	-81.93465281
8.96703305	-90.74555258
8.97435906	-88.35729258
8.98168506	-90.58803478
8.98901107	-85.89596985
8.99633708	-81.78918395
9.00366309	-83.02761662
9.01098909	-89.01297885
9.01831510	-85.72043498
9.02564111	-97.54907753
9.03296711	-87.20805681
9.04029312	-90.05251275
9.04761913	-86.25536447
9.05494514	-86.62506543
9.06227114	-85.66272252
9.06959715	-94.42102459
9.07692316	-90.34805536
9.08424917	-91.56017046
9.09157517	-90.51858815
9.09890118	-81.06195808
9.10622719	-83.33036598
9.11355320	-91.40679568
9.12087920	-98.98058230
9.12820521	-85.58585305
9.13553122	-79.84034044
9.14285723	-82.46368119
9.15018323	-83.13611672
9.15750924	-91.80805953
9.16483525	-89.27739315
9.17216126	-89.62859428
9.17948726	-89.05470519
9.18681327	-84.13877533
9.19413928	-81.87294225
9.20146528	-81.07219582
9.20879129	-95.80650109
9.21611730	-107.07845641
9.22344331	-82.60667150
9.23076931	-87.84516268
9.23809532	-92.52909228
9.24542133	-86.11491046
9.25274734	-81.09508098
9.26007334	-99.16730913
9.26739935	-83.49317500
9.27472536	-91.06507087
9.28205137	-98.58439946
9.28937737	-82.29680217
9.29670338	-94.23541122
9.30402939	-85.14582137
9.31135540	-93.75754830
9.31868140	-81.88406616
9.32600741	-83.57855496
9.33333342	-90.60866669
9.34065943	-85.68256010
9.34798543	-88.54238884
9.35531144	-86.97272277
9.36263745	-95.02182685
9.36996345	-90.29047807
9.37728946	-92.45697657
9.38461547	-85.42865818
9.39194148	-91.42360811
9.39926748	-87.89537072
9.40659349	-83.74786275
9.41391950	-77.54797538
9.42124551	-98.36017548
9.42857151	-81.85820622
9.43589752	-88.01236331
9.44322353	-91.52378225
9.45054954	-88.19243479
9.45787554	-93.29985431
9.46520155	-85.64304577
9.47252756	-89.99311329
9.47985357	-89.24789606
9.48717957	-88.65603368
9.49450558	-80.71013528
9.50183159	-81.62028721
9.50915760	-91.02579510
9.51648360	-88.53362179
9.52380961	-96.83051224
9.53113562	-92.48263920
9.53846162	-90.66007498
9.54578763	-85.75429963
9.55311364	-89.08900066
9.56043965	-90.20751508
9.56776565	-86.47247568
9.57509166	-82.32953401
9.58241767	-90.67313832
9.58974368	-86.71358228
9.59706968	-86.90672980
9.60439569	-84.24898486
9.61172170	-82.46165401
9.61904771	-86.18234690
9.62637371	-86.54286374
9.63369972	-91.37796423
9.64102573	-87.76010207
9.64835174	-83.40177073
9.65567774	-82.67100859
9.66300375	-96.24786721
9.67032976	-96.68473164
9.67765577	-85.19726640
9.68498177	-98.35845981
9.69230778	-91.97273824
9.69963379	-90.27467814
9.70695980	-87.52200187
9.71428580	-88.25739890
9.72161181	-95.81077915
9.72893782	-96.47034757
9.73626382	-92.54794400
9.74358983	-110.27999224
9.75091584	-88.96183985
9.75824185	-85.41795774
9.76556785	-93.51808192
9.77289386	-82.63269208
9.78021987	-78.32689499
9.78754588	-81.47706189
9.79487188	-82.85697021
9.80219789	-88.18136196
9.80952390	-83.68044922
9.81684991	-94.13710839
9.82417591	-84.26133831
9.83150192	-85.70091804
9.83882793	-90.28488937
9.84615394	-86.20916093
9.85347994	-87.41955845
9.86080595	-83.37171281
9.86813196	-92.15910943
9.87545797	-85.75678578
9.88278397	-84.59411017
9.89010998	-79.71842144
9.89743599	-88.66138070
9.90476199	-84.44467299
9.91208800	-89.47742025
9.91941401	-101.78663151
9.92674002	-90.80995044
9.93406602	-87.95660608
9.94139203	-95.36621794
9.94871804	-89.21738520
9.95604405	-80.30498974
9.96337005	-90.09327472
9.97069606	-90.08955311
9.97802207	-96.39080850
9.98534808	-102.18850693
9.99267408	-87.27489880
10.00000009	-90.21819093
10.00732610	-94.71665346
10.01465211	-81.96098730
10.02197811	-87.60462285
10.02930412	-80.39120794
10.03663013	-78.30462598
10.04395614	-96.62837372
10.05128214	-82.98927968
10.05860815	-87.61978521
10.06593416	-86.57772079
10.07326016	-86.09121334
10.08058617	-86.16271269
10.08791218	-85.39453667
10.09523819	-87.61330143
10.10256419	-103.60661200
10.10989020	-90.12312418
10.11721621	-88.62351166
10.12454222	-85.26657932
10.13186822	-96.50129917
10.13919423	-85.47927153
10.14652024	-85.61681443
10.15384625	-81.87249912
10.16117225	-80.61806638
10.16849826	-83.57358743
10.17582427	-81.90613297
10.18315028	-95.11197350
10.19047628	-86.72338313
10.19780229	-85.56561592
10.20512830	-83.84704239
10.21245431	-81.50277222
10.21978031	-81.08635465
10.22710632	-81.31937293
10.23443233	-79.27442529
10.24175833	-88.12861376
10.24908434	-83.99600126
10.25641035	-81.79449128
10.26373636	-84.07217149
10.27106236	-80.97446337
10.27838837	-80.96074733
10.28571438	-95.51509367
10.29304039	-87.30060800
10.30036639	-86.11640380
10.30769240	-84.58877176
10.31501841	-96.87964922
10.32234442	-87.86581306
10.32967042	-92.97379926
10.33699643	-84.86691817
10.34432244	-83.64565453
10.35164845	-82.30114369
10.35897445	-89.45789448
10.36630046	-85.59504032
10.37362647	-83.31504990
10.38095248	-84.87771634
10.38827848	-81.42419120
10.39560449	-82.28578694
10.40293050	-103.85507665
10.41025650	-89.55548864
10.41758251	-85.69513652
10.42490852	-96.14911808
10.43223453	-83.64067125
10.43956053	-83.90337166
10.44688654	-82.46599081
10.45421255	-80.50359537
10.46153856	-93.48468253
10.46886456	-100.02502705
10.47619057	-92.69938642
10.48351658	-98.04043653
10.49084259	-86.98710604
10.49816859	-81.32331606
10.50549460	-83.31935225
10.51282061	-84.17288619
10.52014662	-87.56867632
10.52747262	-86.01505252
10.53479863	-92.97460037
10.54212464	-91.12099609
10.54945065	-84.46133294
10.55677665	-88.13154904
10.56410266	-81.49994970
10.57142867	-87.18153321
10.57875467	-89.09634961
10.58608068	-87.82212613
10.59340669	-85.99135307
10.60073270	-96.16648465
10.60805870	-86.53791909
10.61538471	-83.84949051
10.62271072	-86.14713872
10.63003673	-87.56076905
10.63736273	-81.92866748
10.64468874	-88.09623216
10.65201475	-83.53012008
10.65934076	-91.46585321
10.66666676	-79.12943941
10.67399277	-82.27774738
10.68131878	-81.54482503
10.68864479	-81.27733100
10.69597079	-80.14380644
10.70329680	-89.44708155
10.71062281	-92.83009262
10.71794882	-94.43503041
10.72527482	-92.04790641
10.73260083	-102.94308406
10.73992684	-91.26461525
10.74725284	-82.19493394
10.75457885	-94.73279001
10.76190486	-82.70767684
10.76923087	-93.20440090
10.77655687	-86.40472143
10.78388288	-89.04176505
10.79120889	-86.57086884
10.79853490	-87.83538027
10.80586090	-91.01445904
10.81318691	-88.90007595
10.82051292	-92.41967806
10.82783893	-82.44425739
10.83516493	-94.31647853
10.84249094	-90.92756200
10.84981695	-88.59340073
10.85714296	-86.48305371
10.86446896	-81.70931417
10.87179497	-102.74606133
10.87912098	-93.71267723
10.88644699	-82.60092987
10.89377299	-87.41393636
10.90109900	-92.24588309
10.90842501	-79.32389197
10.91575101	-82.05594177
10.92307702	-85.91254734
10.93040303	-92.09216033
10.93772904	-85.46262367
10.94505504	-90.09799941
10.95238105	-95.82580762
10.95970706	-84.68435912
10.96703307	-92.26824604
10.97435907	-102.80383085
10.98168508	-91.49432849
10.98901109	-84.84022051
10.99633710	-93.77543840
11.00366310	-81.62158352
11.01098911	-86.93850748
11.01831512	-82.00060305
11.02564113	-87.63769870
11.03296713	-97.86611811
11.04029314	-82.53187590
11.04761915	-82.50806289
11.05494516	-82.19208001
11.06227116	-82.22960465
11.06959717	-97.23372791
11.07692318	-88.37931885
11.08424918	-88.46636128
11.09157519	-87.45583294
11.09890120	-83.00901826
11.10622721	-80.30415003
11.11355321	-80.80408502
11.12087922	-88.89317487
11.12820523	-85.53089703
11.13553124	-94.50240358
11.14285724	-79.50505986
11.15018325	-82.02945922
11.15750926	-81.75753112
11.16483527	-85.02326629
11.17216127	-95.26720964
11.17948728	-89.85039719
11.18681329	-85.96560814
11.19413930	-80.57016193
11.20146530	-87.43828611
11.20879131	-89.18938883
11.21611732	-86.55962594
11.22344333	-92.23658284
11.23076933	-84.23034449
11.23809534	-84.84150884
11.24542135	-88.63131191
11.25274735	-87.14598886
11.26007336	-83.27524547
11.26739937	-80.87201945
11.27472538	-96.68362126
11.28205138	-84.58110811
11.28937739	-83.66380466
11.29670340	-90.74217952
11.30402941	-90.50668558
11.31135541	-90.39129468
11.31868142	-87.17892147
11.32600743	-91.66822947
11.33333344	-89.16180165
11.34065944	-96.98519796
11.34798545	-81.82826281
11.35531146	-108.43502680
11.36263747	-78.20475302
11.36996347	-84.59682089
11.37728948	-83.66444621
11.38461549	-95.48173796
11.39194150	-88.00435479
11.39926750	-92.55665116
11.40659351	-92.00121035
11.41391952	-87.85095223
11.42124552	-86.96434401
11.42857153	-79.88115213
11.43589754	-89.66900670
11.44322355	-79.80887086
11.45054955	-80.13574416
11.45787556	-83.21793317
11.46520157	-85.03534833
11.47252758	-82.63267275
11.47985358	-88.31785309
11.48717959	-89.88785522
11.49450560	-83.92940593
11.50183161	-90.15408000
11.50915761	-89.38396651
11.51648362	-84.89366847
11.52380963	-84.74193312
11.53113564	-94.65003964
11.53846164	-94.27891727
11.54578765	-92.53008266
11.55311366	-82.90758664
11.56043967	-94.10062576
11.56776567	-83.92311312
11.57509168	-88.79808262
11.58241769	-94.13200813
11.58974369	-84.83977558
11.59706970	-90.05719699
11.60439571	-91.49278707
11.61172172	-93.11805894
11.61904772	-83.89388683
11.62637373	-86.11748607
11.63369974	-84.84028947
11.64102575	-82.05250426
11.64835175	-98.55201270
11.65567776	-81.92239867
11.66300377	-86.09462926
11.67032978	-80.52845285
11.67765578	-85.62465178
11.68498179	-86.88879345
11.69230780	-88.82320633
11.69963381	-82.71489038
11.70695981	-90.89428765
11.71428582	-84.10494286
11.72161183	-85.85263474
11.72893784	-89.00525288
11.73626384	-90.80300761
11.74358985	-88.47660121
11.75091586	-85.62411760
11.75824186	-83.72862238
11.76556787	-87.56325041
11.77289388	-86.98333123
11.78021989	-98.70715034
11.78754589	-85.33179871
11.79487190	-85.16349674
11.80219791	-85.08563852
11.80952392	-94.19758399
11.81684992	-88.02066908
11.82417593	-84.11188724
11.83150194	-91.32699680
11.83882795	-94.11050748
11.84615395	-84.38026624
11.85347996	-79.25140592
11.86080597	-87.99548533
11.86813198	-87.42361721
11.87545798	-84.41352887
11.88278399	-82.92696964
11.89011000	-87.10127178
11.89743601	-85.04808230
11.90476201	-90.11517808
11.91208802	-84.93951154
11.91941403	-88.37072798
11.92674003	-89.22087841
11.93406604	-100.74335536
11.94139205	-82.47964897
11.94871806	-83.41473557
11.95604406	-88.02024321
11.96337007	-91.19872839
11.97069608	-86.88654075
11.97802209	-87.18062480
11.98534809	-100.19171880
11.99267410	-97.04266325
12.00000011	-87.77656319
12.00732612	-88.87898352
12.01465212	-91.95773789
12.02197813	-87.57456704
12.02930414	-83.91729807
12.03663015	-86.17347702
12.04395615	-85.56910748
12.05128216	-86.18795851
12.05860817	-85.77469133
12.06593418	-88.79115845
12.07326018	-83.91369892
12.08058619	-80.39612931
12.08791220	-84.97760673
12.09523820	-89.39109997
12.10256421	-81.69099249
12.10989022	-81.69925322
12.11721623	-92.35139760
12.12454223	-84.35529192
12.13186824	-89.32221949
12.13919425	-84.40771037
12.14652026	-93.46064187
12.15384626	-122.21390377
12.16117227	-87.46870929
12.16849828	-94.69540042
12.17582429	-84.24174044
12.18315029	-89.69963409
12.19047630	-85.89993209
12.19780231	-83.96244327
12.20512832	-83.58733165
12.21245432	-81.32819041
12.21978033	-91.30660274
12.22710634	-91.20501627
12.23443235	-88.00097805
12.24175835	-105.99165175
12.24908436	-92.41646051
12.25641037	-82.97333218
12.26373637	-87.35047593
12.27106238	-85.25971426
12.27838839	-111.77415818
12.28571440	-82.98022151
12.29304040	-105.13191534
12.30036641	-82.78175168
12.30769242	-83.84261689
12.31501843	-78.22587927
12.32234443	-85.28306949
12.32967044	-95.34897835
12.33699645	-85.75095443
12.34432246	-90.72477056
12.35164846	-83.45678962
12.35897447	-84.21641222
12.36630048	-83.81463630
12.37362649	-93.10760218
12.38095249	-85.49859200
12.38827850	-85.61239839
12.39560451	-91.11340321
12.40293052	-115.68948141
12.41025652	-87.11857839
12.41758253	-83.96043113
12.42490854	-82.64734338
12.43223455	-84.86030738
12.43956055	-90.35377042
12.44688656	-83.39337791
12.45421257	-85.99289651
12.46153857	-91.49555800
12.46886458	-81.41194617
12.47619059	-88.13283373
12.48351660	-82.50843698
12.49084260	-84.08947814
12.49816861	-96.03057409
12.50549462	-91.77072129
12.51282063	-86.73705352
12.52014663	-82.13975750
12.52747264	-84.66552528
12.53479865	-85.31543974
12.54212466	-104.84034962
12.54945066	-88.72962093
12.55677667	-89.11453222
12.56410268	-99.05138921
12.57142869	-80.32525068
12.57875469	-87.44672038
12.58608070	-82.59625337
12.59340671	-86.12510340
12.60073272	-84.32422367
12.60805872	-90.52096070
12.61538473	-82.56983794
12.62271074	-79.11864368
12.63003674	-85.87780430
12.63736275	-93.44828487
12.64468876	-98.66654794
12.65201477	-82.16107966
12.65934077	-89.28670354
12.66666678	-83.28445646
12.67399279	-85.83837675
12.68131880	-91.85130200
12.68864480	-86.54947310
12.69597081	-78.17688885
12.70329682	-78.67519355
12.71062283	-83.89758134
12.71794883	-88.62204856
12.72527484	-84.02361950
12.73260085	-81.22173797
12.73992686	-81.33330817
12.74725286	-88.29059051
12.75457887	-86.58440753
12.76190488	-86.36582271
12.76923089	-80.46310882
12.77655689	-81.44090252
12.78388290	-84.83645808
12.79120891	-101.64210142
12.79853491	-95.98247107
12.80586092	-85.27498337
12.81318693	-87.53425208
12.82051294	-93.51705522
12.82783894	-85.05968145
12.83516495	-85.27278982
12.84249096	-81.72239063
12.84981697	-91.89045236
12.85714297	-85.43303045
12.86446898	-81.96926776
12.87179499	-85.95736037
12.87912100	-88.67134736
12.88644700	-84.08248273
12.89377301	-87.69579816
12.90109902	-95.45979942
12.90842503	-93.33624292
12.91575103	-87.48380593
12.92307704	-92.52016729
12.93040305	-95.29750353
12.93772906	-88.32412411
12.94505506	-86.76902779
12.95238107	-81.33875303
12.95970708	-83.63055268
12.96703308	-86.01718398
12.97435909	-79.19295202
12.98168510	-84.04826365
12.98901111	-85.14292387
12.99633711	-82.67436129
13.00366312	-89.92821971
13.01098913	-90.48565487
13.01831514	-94.94379222
13.02564114	-99.66214016
13.03296715	-88.70982467
13.04029316	-90.07187204
13.04761917	-84.05368102
13.05494517	-87.22380868
13.06227118	-87.27310233
13.06959719	-91.22848537
13.07692320	-85.03210470
13.08424920	-79.20677790
13.09157521	-82.26752808
13.09890122	-95.79591351
13.10622723	-102.86875301
13.11355323	-84.17671437
13.12087924	-92.07060350
13.12820525	-85.37523577
13.13553125	-97.91552388
13.14285726	-104.16194742
13.15018327	-85.86636628
13.15750928	-99.75961397
13.16483528	-91.04283523
13.17216129	-81.85389119
13.17948730	-94.36959629
13.18681331	-87.07907809
13.19413931	-84.64568508
13.20146532	-88.67633349
13.20879133	-85.27662558
13.21611734	-87.83972575
13.22344334	-85.24041249
13.23076935	-101.84271289
13.23809536	-85.38920548
13.24542137	-89.60611488
13.25274737	-90.42435164
13.26007338	-90.18146382
13.26739939	-88.47541572
13.27472540	-80.74529734
13.28205140	-88.68301074
13.28937741	-85.60164056
13.29670342	-85.46789232
13.30402942	-81.22194713
13.31135543	-101.76639178
13.31868144	-85.11584660
13.32600745	-91.52713823
13.33333345	-96.16426865
13.34065946	-89.21276443
13.34798547	-83.03123178
13.35531148	-79.20521823
13.36263748	-86.25375595
13.36996349	-87.39084923
13.37728950	-85.22567203
13.38461551	-85.88963790
13.39194151	-84.94240280
13.39926752	-87.02746605
13.40659353	-83.33423644
13.41391954	-88.02101092
13.42124554	-79.00360049
13.42857155	-89.52040537
13.43589756	-83.04239124
13.44322357	-88.83701277
13.45054957	-82.66612425
13.45787558	-87.92322194
13.46520159	-86.63453527
13.47252759	-85.21319209
13.47985360	-89.07925817
13.48717961	-86.06312852
13.49450562	-87.66007521
13.50183162	-84.93558904
13.50915763	-92.17996938
13.51648364	-89.69495563
13.52380965	-95.88056435
13.53113565	-100.27389682
13.53846166	-87.45732306
13.54578767	-89.94160565
13.55311368	-89.52436758
13.56043968	-83.95774081
13.56776569	-82.01869846
13.57509170	-80.71102523
13.58241771	-85.09503840
13.58974371	-78.85608698
13.59706972	-84.92014355
13.60439573	-86.52117505
13.61172174	-87.80932689
13.61904774	-88.22697249
13.62637375	-89.98864069
13.63369976	-80.38779879
13.64102576	-92.11592030
13.64835177	-84.53511353
13.65567778	-100.19761716
13.66300379	-88.48314857
13.67032979	-82.21891514
13.67765580	-86.51794545
13.68498181	-86.83959299
13.69230782	-88.96062779
13.69963382	-85.81305005
13.70695983	-86.31667598
13.71428584	-85.77931297
13.72161185	-83.81648175
13.72893785	-92.37074750
13.73626386	-88.31348170
13.74358987	-99.54718082
13.75091588	-89.85394680
13.75824188	-84.65227518
13.76556789	-81.63642678
13.77289390	-86.12408836
13.78021991	-92.29869614
13.78754591	-86.00672054
13.79487192	-85.78564227
13.80219793	-86.61258670
13.80952393	-100.89350050
13.81684994	-81.97617014
13.82417595	-79.27266696
13.83150196	-93.25232244
13.83882796	-89.77667699
13.84615397	-81.26637260
13.85347998	-92.81279693
13.86080599	-88.11771486
13.86813199	-91.18854152
13.87545800	-89.67820772
13.88278401	-105.66744058
13.89011002	-89.99730570
13.89743602	-90.81336858
13.90476203	-86.74893634
13.91208804	-84.86755475
13.91941405	-84.96791242
13.92674005	-90.87684906
13.93406606	-90.90687019
13.94139207	-82.20075017
13.94871808	-81.25127627
13.95604408	-83.19952792
13.96337009	-84.61708322
13.97069610	-103.57502607
13.97802210	-83.16427566
13.98534811	-87.39586272
13.99267412	-80.24980946
14.00000013	-99.36030841
14.00732613	-97.90354070
14.01465214	-82.62440673
14.02197815	-86.89444715
14.02930416	-89.70500089
14.03663016	-81.58201405
14.04395617	-86.83236707
14.05128218	-89.43393789
14.05860819	-81.42464688
14.06593419	-83.15116069
14.07326020	-84.94433538
14.08058621	-86.59114054
14.08791222	-89.26557494
14.09523822	-87.92221283
14.10256423	-103.10366273
14.10989024	-87.63196083
14.11721625	-87.82158177
14.12454225	-85.10219892
14.13186826	-93.86104424
14.13919427	-91.02314676
14.14652027	-103.41137049
14.15384628	-85.49443840
14.16117229	-99.05807885
14.16849830	-95.27234665
14.17582430	-82.88259016
14.18315031	-88.62169894
14.19047632	-78.97630402
14.19780233	-93.02189575
14.20512833	-93.37259852
14.21245434	-81.03132413
14.21978035	-81.17453064
14.22710636	-92.68031472
14.23443236	-82.92648034
14.24175837	-88.05202649
14.24908438	-90.19306014
14.25641039	-91.39706100
14.26373639	-89.27475689
14.27106240	-81.87360463
14.27838841	-92.39397770
14.28571442	-88.02082553
14.29304042	-87.85208020
14.30036643	-93.93689114
14.30769244	-88.65793200
14.31501844	-103.69793537
14.32234445	-102.06696098
14.32967046	-85.82516603
14.33699647	-85.58199778
14.34432247	-84.16539088
14.35164848	-84.97344835
14.35897449	-81.07086335
14.36630050	-86.05572057
14.37362650	-87.05675397
14.38095251	-88.30431200
14.38827852	-80.23000735
14.39560453	-89.44287440
14.40293053	-85.97248050
14.41025654	-92.83205101
14.41758255	-90.78685478
14.42490856	-85.67778176
14.43223456	-95.50028770
14.43956057	-88.57937223
14.44688658	-86.26259189
14.45421259	-84.08623365
14.46153859	-86.66741518
14.46886460	-89.07318098
14.47619061	-85.28477168
14.48351661	-83.89337448
14.49084262	-87.69752864
14.49816863	-82.97923141
14.50549464	-80.69426151
14.51282064	-84.43456935
14.52014665	-84.86469966
14.52747266	-95.15453722
14.53479867	-83.79144649
14.54212467	-99.92429952
14.54945068	-86.47553130
14.55677669	-85.00912137
14.56410270	-87.95409550
14.57142870	-90.88503293
14.57875471	-86.93879080
14.58608072	-86.10580235
14.59340673	-84.16287637
14.60073273	-101.84607434
14.60805874	-89.72517074
14.61538475	-82.38174374
14.62271076	-91.21463483
14.63003676	-87.40322251
14.63736277	-96.27424660
14.64468878	-87.48901113
14.65201478	-83.62728337
14.65934079	-86.90422150
14.66666680	-85.58032019
14.67399281	-90.64410253
14.68131881	-77.58346371
14.68864482	-80.61009518
14.69597083	-98.96996466
14.70329684	-96.49711913
14.71062284	-85.49157419
14.71794885	-83.59492719
14.72527486	-90.35143412
14.73260087	-81.41992177
14.73992687	-105.48167610
14.74725288	-78.12373027
14.75457889	-84.80019924
14.76190490	-86.81966104
14.76923090	-83.88296731
14.77655691	-90.62451658
14.78388292	-81.66549989
14.79120893	-81.65746450
14.79853493	-86.86944106
14.80586094	-86.81889933
14.81318695	-84.49044383
14.82051295	-78.29430813
14.82783896	-87.19225765
14.83516497	-84.76733832
14.84249098	-95.21641762
14.84981698	-85.67337476
14.85714299	-91.53664321
14.86446900	-85.39544859
14.87179501	-84.13263451
14.87912101	-91.35897997
14.88644702	-83.95345125
14.89377303	-91.41995354
14.90109904	-98.17886493
14.90842504	-92.01020558
14.91575105	-87.67513731
14.92307706	-91.22356597
14.93040307	-100.41434038
14.93772907	-87.29622322
14.94505508	-88.13182659
14.95238109	-86.58468272
14.95970710	-89.40833033
14.96703310	-82.19461503
14.97435911	-84.41704231
14.98168512	-93.11035077
14.98901112	-84.50876876
14.99633713	-94.18754744
