# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -229.30000000 ps, Average over 300 waveforms. Timestamp: 2023-05-26T11:38:01
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-195.66666653	-0.04536411
-195.63333320	-0.04811130
-195.59999987	-0.04634018
-195.56666653	-0.03956024
-195.53333320	-0.02838295
-195.49999987	-0.01321706
-195.46666653	0.00496946
-195.43333320	0.02433678
-195.39999987	0.04364747
-195.36666653	0.06109713
-195.33333320	0.07518706
-195.29999987	0.08479958
-195.26666653	0.08911130
-195.23333320	0.08817403
-195.19999987	0.08233819
-195.16666653	0.07240536
-195.13333320	0.05983637
-195.09999986	0.04559769
-195.06666653	0.03100353
-195.03333320	0.01727084
-194.99999986	0.00440334
-194.96666653	-0.00710191
-194.93333320	-0.01742524
-194.89999986	-0.02722168
-194.86666653	-0.03719667
-194.83333320	-0.04739658
-194.79999986	-0.05866421
-194.76666653	-0.07045171
-194.73333320	-0.08224426
-194.69999986	-0.09314909
-194.66666653	-0.10239679
-194.63333320	-0.10888538
-194.59999986	-0.11170836
-194.56666653	-0.11063553
-194.53333320	-0.10480014
-194.49999986	-0.09443759
-194.46666653	-0.07990026
-194.43333320	-0.06180954
-194.39999986	-0.04134447
-194.36666653	-0.02000529
-194.33333320	0.00063431
-194.29999986	0.01934863
-194.26666653	0.03460377
-194.23333319	0.04547136
-194.19999986	0.05096170
-194.16666653	0.05086196
-194.13333319	0.04538844
-194.09999986	0.03517099
-194.06666653	0.02128932
-194.03333319	0.00467441
-193.99999986	-0.01245944
-193.96666653	-0.02906070
-193.93333319	-0.04300662
-193.89999986	-0.05243604
-193.86666653	-0.05608771
-193.83333319	-0.05333617
-193.79999986	-0.04355632
-193.76666653	-0.02758537
-193.73333319	-0.00677863
-193.69999986	0.01708713
-193.66666653	0.04208335
-193.63333319	0.06596220
-193.59999986	0.08649059
-193.56666653	0.10170350
-193.53333319	0.11089461
-193.49999986	0.11324299
-193.46666653	0.10861444
-193.43333319	0.09783290
-193.39999986	0.08199728
-193.36666652	0.06272802
-193.33333319	0.04106729
-193.29999986	0.01863572
-193.26666652	-0.00343387
-193.23333319	-0.02432621
-193.19999986	-0.04379871
-193.16666652	-0.06121160
-193.13333319	-0.07660820
-193.09999986	-0.08951321
-193.06666652	-0.09972382
-193.03333319	-0.10662728
-192.99999986	-0.11045047
-192.96666652	-0.11029138
-192.93333319	-0.10653347
-192.89999986	-0.09946392
-192.86666652	-0.08929563
-192.83333319	-0.07664503
-192.79999986	-0.06205161
-192.76666652	-0.04653102
-192.73333319	-0.03104044
-192.69999986	-0.01628426
-192.66666652	-0.00309884
-192.63333319	0.00783725
-192.59999986	0.01625070
-192.56666652	0.02202919
-192.53333319	0.02541740
-192.49999985	0.02692895
-192.46666652	0.02681774
-192.43333319	0.02520580
-192.39999985	0.02271686
-192.36666652	0.01875221
-192.33333319	0.01358780
-192.29999985	0.00715694
-192.26666652	-0.00006349
-192.23333319	-0.00834399
-192.19999985	-0.01656141
-192.16666652	-0.02445730
-192.13333319	-0.03144351
-192.09999985	-0.03650217
-192.06666652	-0.03882421
-192.03333319	-0.03791615
-191.99999985	-0.03379496
-191.96666652	-0.02612098
-191.93333319	-0.01549750
-191.89999985	-0.00255114
-191.86666652	0.01199638
-191.83333319	0.02687087
-191.79999985	0.04093937
-191.76666652	0.05296741
-191.73333319	0.06218420
-191.69999985	0.06811065
-191.66666652	0.07035912
-191.63333318	0.06884339
-191.59999985	0.06403460
-191.56666652	0.05615403
-191.53333318	0.04612898
-191.49999985	0.03462359
-191.46666652	0.02271884
-191.43333318	0.01097053
-191.39999985	0.00016469
-191.36666652	-0.00915882
-191.33333318	-0.01693314
-191.29999985	-0.02310827
-191.26666652	-0.02769761
-191.23333318	-0.03107068
-191.19999985	-0.03343743
-191.16666652	-0.03488359
-191.13333318	-0.03566377
-191.09999985	-0.03597823
-191.06666652	-0.03574819
-191.03333318	-0.03520402
-190.99999985	-0.03373827
-190.96666652	-0.03119284
-190.93333318	-0.02779329
-190.89999985	-0.02332127
-190.86666652	-0.01776743
-190.83333318	-0.01167322
-190.79999985	-0.00540628
-190.76666651	0.00081833
-190.73333318	0.00627481
-190.69999985	0.01018659
-190.66666651	0.01236183
-190.63333318	0.01247029
-190.59999985	0.00999663
-190.56666651	0.00541187
-190.53333318	-0.00108491
-190.49999985	-0.00932559
-190.46666651	-0.01786421
-190.43333318	-0.02644537
-190.39999985	-0.03417130
-190.36666651	-0.04006667
-190.33333318	-0.04304920
-190.29999985	-0.04275991
-190.26666651	-0.03872980
-190.23333318	-0.03028309
-190.19999985	-0.01854437
-190.16666651	-0.00387920
-190.13333318	0.01251596
-190.09999985	0.02949533
-190.06666651	0.04525380
-190.03333318	0.05865742
-189.99999984	0.06852866
-189.96666651	0.07414949
-189.93333318	0.07526944
-189.89999984	0.07174154
-189.86666651	0.06438037
-189.83333318	0.05357548
-189.79999984	0.04040488
-189.76666651	0.02624888
-189.73333318	0.01213630
-189.69999984	-0.00059753
-189.66666651	-0.01150252
-189.63333318	-0.01991573
-189.59999984	-0.02582752
-189.56666651	-0.03003159
-189.53333318	-0.03274043
-189.49999984	-0.03468149
-189.46666651	-0.03638061
-189.43333318	-0.03775728
-189.39999984	-0.03885932
-189.36666651	-0.03977169
-189.33333318	-0.04045584
-189.29999984	-0.04059570
-189.26666651	-0.04060902
-189.23333318	-0.04022729
-189.19999984	-0.03951968
-189.16666651	-0.03848997
-189.13333317	-0.03721804
-189.09999984	-0.03549608
-189.06666651	-0.03407094
-189.03333317	-0.03272965
-188.99999984	-0.03120965
-188.96666651	-0.02991634
-188.93333317	-0.02887485
-188.89999984	-0.02754040
-188.86666651	-0.02558606
-188.83333317	-0.02296410
-188.79999984	-0.01944668
-188.76666651	-0.01514683
-188.73333317	-0.00995408
-188.69999984	-0.00391244
-188.66666651	0.00265451
-188.63333317	0.00955860
-188.59999984	0.01658858
-188.56666651	0.02357997
-188.53333317	0.03007427
-188.49999984	0.03589896
-188.46666651	0.04070748
-188.43333317	0.04417680
-188.39999984	0.04578074
-188.36666651	0.04595502
-188.33333317	0.04452957
-188.29999984	0.04146212
-188.26666650	0.03718422
-188.23333317	0.03189896
-188.19999984	0.02588694
-188.16666650	0.01930405
-188.13333317	0.01265805
-188.09999984	0.00606739
-188.06666650	0.00013619
-188.03333317	-0.00526666
-187.99999984	-0.00981610
-187.96666650	-0.01369970
-187.93333317	-0.01688722
-187.89999984	-0.01953474
-187.86666650	-0.02172737
-187.83333317	-0.02393106
-187.79999984	-0.02622876
-187.76666650	-0.02842612
-187.73333317	-0.03105560
-187.69999984	-0.03372250
-187.66666650	-0.03679244
-187.63333317	-0.03983565
-187.59999984	-0.04285068
-187.56666650	-0.04530751
-187.53333317	-0.04681088
-187.49999984	-0.04685705
-187.46666650	-0.04529118
-187.43333317	-0.04226290
-187.39999983	-0.03777344
-187.36666650	-0.03235804
-187.33333317	-0.02654371
-187.29999983	-0.02084089
-187.26666650	-0.01604832
-187.23333317	-0.01187836
-187.19999983	-0.00906575
-187.16666650	-0.00724529
-187.13333317	-0.00695396
-187.09999983	-0.00721734
-187.06666650	-0.00846936
-187.03333317	-0.01012061
-186.99999983	-0.01162536
-186.96666650	-0.01325193
-186.93333317	-0.01421284
-186.89999983	-0.01449882
-186.86666650	-0.01413102
-186.83333317	-0.01283998
-186.79999983	-0.01036609
-186.76666650	-0.00699211
-186.73333317	-0.00251246
-186.69999983	0.00287278
-186.66666650	0.00888034
-186.63333317	0.01522167
-186.59999983	0.02110188
-186.56666650	0.02647846
-186.53333316	0.03038088
-186.49999983	0.03287932
-186.46666650	0.03340708
-186.43333316	0.03234932
-186.39999983	0.02897437
-186.36666650	0.02436795
-186.33333316	0.01858865
-186.29999983	0.01239251
-186.26666650	0.00591129
-186.23333316	-0.00014056
-186.19999983	-0.00487044
-186.16666650	-0.00852514
-186.13333316	-0.01056482
-186.09999983	-0.01101174
-186.06666650	-0.00979685
-186.03333316	-0.00713091
-185.99999983	-0.00396758
-185.96666650	-0.00027323
-185.93333316	0.00334119
-185.89999983	0.00601264
-185.86666650	0.00776525
-185.83333316	0.00846627
-185.79999983	0.00764786
-185.76666650	0.00539867
-185.73333316	0.00209121
-185.69999983	-0.00223307
-185.66666649	-0.00707457
-185.63333316	-0.01224172
-185.59999983	-0.01751195
-185.56666649	-0.02234085
-185.53333316	-0.02686378
-185.49999983	-0.03073844
-185.46666649	-0.03342346
-185.43333316	-0.03549770
-185.39999983	-0.03618266
-185.36666649	-0.03615850
-185.33333316	-0.03531045
-185.29999983	-0.03387056
-185.26666649	-0.03158670
-185.23333316	-0.02870335
-185.19999983	-0.02535585
-185.16666649	-0.02117520
-185.13333316	-0.01613773
-185.09999983	-0.01040137
-185.06666649	-0.00349212
-185.03333316	0.00427307
-184.99999983	0.01284232
-184.96666649	0.02186309
-184.93333316	0.03089491
-184.89999982	0.03920089
-184.86666649	0.04615044
-184.83333316	0.05097855
-184.79999982	0.05295907
-184.76666649	0.05228680
-184.73333316	0.04871315
-184.69999982	0.04256403
-184.66666649	0.03511652
-184.63333316	0.02697978
-184.59999982	0.01949331
-184.56666649	0.01363494
-184.53333316	0.01006699
-184.49999982	0.00956440
-184.46666649	0.01151213
-184.43333316	0.01621581
-184.39999982	0.02252914
-184.36666649	0.02976624
-184.33333316	0.03644316
-184.29999982	0.04122445
-184.26666649	0.04319119
-184.23333316	0.04193277
-184.19999982	0.03720964
-184.16666649	0.02941356
-184.13333316	0.01886223
-184.09999982	0.00689239
-184.06666649	-0.00568554
-184.03333315	-0.01773006
-183.99999982	-0.02867387
-183.96666649	-0.03781512
-183.93333315	-0.04473761
-183.89999982	-0.04924953
-183.86666649	-0.05203552
-183.83333315	-0.05282439
-183.79999982	-0.05214950
-183.76666649	-0.05023667
-183.73333315	-0.04728690
-183.69999982	-0.04329602
-183.66666649	-0.03828597
-183.63333315	-0.03257221
-183.59999982	-0.02592278
-183.56666649	-0.01871579
-183.53333315	-0.01109345
-183.49999982	-0.00358030
-183.46666649	0.00364092
-183.43333315	0.01059453
-183.39999982	0.01700594
-183.36666649	0.02310689
-183.33333315	0.02911181
-183.29999982	0.03470041
-183.26666649	0.04035100
-183.23333315	0.04571498
-183.19999982	0.05060535
-183.16666648	0.05493812
-183.13333315	0.05821663
-183.09999982	0.06025533
-183.06666648	0.06088809
-183.03333315	0.05947257
-182.99999982	0.05603497
-182.96666648	0.05071043
-182.93333315	0.04379312
-182.89999982	0.03571390
-182.86666648	0.02708065
-182.83333315	0.01861491
-182.79999982	0.01122165
-182.76666648	0.00512865
-182.73333315	0.00096086
-182.69999982	-0.00107671
-182.66666648	-0.00139742
-182.63333315	0.00032975
-182.59999982	0.00341945
-182.56666648	0.00770580
-182.53333315	0.01253886
-182.49999982	0.01735767
-182.46666648	0.02138998
-182.43333315	0.02430383
-182.39999982	0.02562433
-182.36666648	0.02530699
-182.33333315	0.02313955
-182.29999981	0.01976386
-182.26666648	0.01504635
-182.23333315	0.00970024
-182.19999981	0.00421724
-182.16666648	-0.00152828
-182.13333315	-0.00725722
-182.09999981	-0.01293663
-182.06666648	-0.01844945
-182.03333315	-0.02353854
-181.99999981	-0.02841005
-181.96666648	-0.03243237
-181.93333315	-0.03571827
-181.89999981	-0.03799701
-181.86666648	-0.03883186
-181.83333315	-0.03802628
-181.79999981	-0.03491509
-181.76666648	-0.02947712
-181.73333315	-0.02187989
-181.69999981	-0.01225898
-181.66666648	-0.00146009
-181.63333315	0.01025114
-181.59999981	0.02169970
-181.56666648	0.03199526
-181.53333315	0.04060034
-181.49999981	0.04670176
-181.46666648	0.05014044
-181.43333314	0.05088782
-181.39999981	0.04903260
-181.36666648	0.04453879
-181.33333314	0.03841192
-181.29999981	0.03063451
-181.26666648	0.02242492
-181.23333314	0.01364586
-181.19999981	0.00517706
-181.16666648	-0.00243234
-181.13333314	-0.00865438
-181.09999981	-0.01360372
-181.06666648	-0.01668246
-181.03333314	-0.01799817
-180.99999981	-0.01728921
-180.96666648	-0.01464922
-180.93333314	-0.00996907
-180.89999981	-0.00399711
-180.86666648	0.00319227
-180.83333314	0.01090720
-180.79999981	0.01857794
-180.76666648	0.02579274
-180.73333314	0.03183008
-180.69999981	0.03603921
-180.66666647	0.03811794
-180.63333314	0.03805674
-180.59999981	0.03564572
-180.56666647	0.03114622
-180.53333314	0.02506190
-180.49999981	0.01755706
-180.46666647	0.00905062
-180.43333314	-0.00011317
-180.39999981	-0.00891847
-180.36666647	-0.01790714
-180.33333314	-0.02602619
-180.29999981	-0.03345238
-180.26666647	-0.04019953
-180.23333314	-0.04588739
-180.19999981	-0.05116469
-180.16666647	-0.05521273
-180.13333314	-0.05836231
-180.09999981	-0.05994945
-180.06666647	-0.06013363
-180.03333314	-0.05866390
-179.99999981	-0.05534663
-179.96666647	-0.05047129
-179.93333314	-0.04419073
-179.89999981	-0.03722450
-179.86666647	-0.02959611
-179.83333314	-0.02230283
-179.79999980	-0.01590235
-179.76666647	-0.01046011
-179.73333314	-0.00623910
-179.69999980	-0.00322397
-179.66666647	-0.00105780
-179.63333314	0.00028839
-179.59999980	0.00161889
-179.56666647	0.00301900
-179.53333314	0.00487557
-179.49999980	0.00713164
-179.46666647	0.00997556
-179.43333314	0.01265864
-179.39999980	0.01504836
-179.36666647	0.01665278
-179.33333314	0.01708086
-179.29999980	0.01661573
-179.26666647	0.01500850
-179.23333314	0.01272661
-179.19999980	0.01013559
-179.16666647	0.00767143
-179.13333314	0.00562751
-179.09999980	0.00389549
-179.06666647	0.00299490
-179.03333314	0.00245081
-178.99999980	0.00197329
-178.96666647	0.00171643
-178.93333313	0.00082992
-178.89999980	-0.00018477
-178.86666647	-0.00153829
-178.83333313	-0.00383168
-178.79999980	-0.00637496
-178.76666647	-0.00940154
-178.73333313	-0.01286779
-178.69999980	-0.01655687
-178.66666647	-0.02048785
-178.63333313	-0.02456142
-178.59999980	-0.02829146
-178.56666647	-0.03206269
-178.53333313	-0.03563623
-178.49999980	-0.03881209
-178.46666647	-0.04173364
-178.43333313	-0.04364478
-178.39999980	-0.04449719
-178.36666647	-0.04401784
-178.33333313	-0.04227089
-178.29999980	-0.03861806
-178.26666647	-0.03350019
-178.23333313	-0.02687260
-178.19999980	-0.01878156
-178.16666647	-0.00982890
-178.13333313	0.00011163
-178.09999980	0.01012550
-178.06666646	0.02005389
-178.03333313	0.02929397
-177.99999980	0.03764843
-177.96666646	0.04424132
-177.93333313	0.04916235
-177.89999980	0.05236897
-177.86666646	0.05390430
-177.83333313	0.05403226
-177.79999980	0.05294903
-177.76666646	0.05152741
-177.73333313	0.04948929
-177.69999980	0.04761310
-177.66666646	0.04544080
-177.63333313	0.04377563
-177.59999980	0.04233801
-177.56666646	0.04109310
-177.53333313	0.03994046
-177.49999980	0.03886124
-177.46666646	0.03779750
-177.43333313	0.03661173
-177.39999980	0.03561884
-177.36666646	0.03488180
-177.33333313	0.03417485
-177.29999980	0.03404587
-177.26666646	0.03369051
-177.23333313	0.03332732
-177.19999979	0.03251271
-177.16666646	0.03118856
-177.13333313	0.02875729
-177.09999979	0.02494143
-177.06666646	0.01996238
-177.03333313	0.01349610
-176.99999979	0.00622561
-176.96666646	-0.00169137
-176.93333313	-0.00942311
-176.89999979	-0.01681606
-176.86666646	-0.02306777
-176.83333313	-0.02747778
-176.79999979	-0.03004556
-176.76666646	-0.03014564
-176.73333313	-0.02818133
-176.69999979	-0.02459715
-176.66666646	-0.01999162
-176.63333313	-0.01505597
-176.59999979	-0.01063815
-176.56666646	-0.00728344
-176.53333313	-0.00532256
-176.49999979	-0.00529161
-176.46666646	-0.00707196
-176.43333313	-0.00993125
-176.39999979	-0.01355871
-176.36666646	-0.01746064
-176.33333312	-0.02074524
-176.29999979	-0.02288874
-176.26666646	-0.02367066
-176.23333312	-0.02284869
-176.19999979	-0.02064333
-176.16666646	-0.01727753
-176.13333312	-0.01317886
-176.09999979	-0.00885441
-176.06666646	-0.00466765
-176.03333312	-0.00127260
-175.99999979	0.00176950
-175.96666646	0.00395725
-175.93333312	0.00550593
-175.89999979	0.00621467
-175.86666646	0.00680857
-175.83333312	0.00699743
-175.79999979	0.00673504
-175.76666646	0.00676613
-175.73333312	0.00677307
-175.69999979	0.00679781
-175.66666646	0.00693741
-175.63333312	0.00705891
-175.59999979	0.00658995
-175.56666645	0.00577281
-175.53333312	0.00507278
-175.49999979	0.00411291
-175.46666645	0.00310637
-175.43333312	0.00228589
-175.39999979	0.00153178
-175.36666645	0.00106877
-175.33333312	0.00087480
-175.29999979	0.00028055
-175.26666645	-0.00041146
-175.23333312	-0.00159713
-175.19999979	-0.00330212
-175.16666645	-0.00596885
-175.13333312	-0.00920410
-175.09999979	-0.01328863
-175.06666645	-0.01818603
-175.03333312	-0.02354563
-174.99999979	-0.02923495
-174.96666645	-0.03487994
-174.93333312	-0.04056770
-174.89999979	-0.04579573
-174.86666645	-0.05079322
-174.83333312	-0.05547173
-174.79999979	-0.05962928
-174.76666645	-0.06320463
-174.73333312	-0.06611454
-174.69999978	-0.06828069
-174.66666645	-0.06964077
-174.63333312	-0.06936176
-174.59999978	-0.06774758
-174.56666645	-0.06485828
-174.53333312	-0.06034125
-174.49999978	-0.05439392
-174.46666645	-0.04714165
-174.43333312	-0.03894184
-174.39999978	-0.02995545
-174.36666645	-0.02091242
-174.33333312	-0.01201904
-174.29999978	-0.00368534
-174.26666645	0.00403917
-174.23333312	0.01051329
-174.19999978	0.01588349
-174.16666645	0.02008659
-174.13333312	0.02289096
-174.09999978	0.02466863
-174.06666645	0.02538761
-174.03333312	0.02557124
-173.99999978	0.02481698
-173.96666645	0.02410505
-173.93333312	0.02320115
-173.89999978	0.02237011
-173.86666645	0.02161893
-173.83333311	0.02135386
-173.79999978	0.02154820
-173.76666645	0.02213062
-173.73333311	0.02336546
-173.69999978	0.02466517
-173.66666645	0.02633892
-173.63333311	0.02773143
-173.59999978	0.02883453
-173.56666645	0.02909567
-173.53333311	0.02868067
-173.49999978	0.02727819
-173.46666645	0.02517303
-173.43333311	0.02219915
-173.39999978	0.01869684
-173.36666645	0.01489827
-173.33333311	0.01064911
-173.29999978	0.00686194
-173.26666645	0.00373922
-173.23333311	0.00141122
-173.19999978	0.00008051
-173.16666645	0.00007011
-173.13333311	0.00112818
-173.09999978	0.00277951
-173.06666645	0.00518959
-173.03333311	0.00785735
-172.99999978	0.01018554
-172.96666644	0.01260462
-172.93333311	0.01416036
-172.89999978	0.01544066
-172.86666644	0.01594130
-172.83333311	0.01598094
-172.79999978	0.01612431
-172.76666644	0.01666272
-172.73333311	0.01777113
-172.69999978	0.02001880
-172.66666644	0.02342580
-172.63333311	0.02824416
-172.59999978	0.03406214
-172.56666644	0.04055594
-172.53333311	0.04755553
-172.49999978	0.05441338
-172.46666644	0.06078282
-172.43333311	0.06614969
-172.39999978	0.07001355
-172.36666644	0.07221657
-172.33333311	0.07228463
-172.29999978	0.07046854
-172.26666644	0.06620496
-172.23333311	0.06007313
-172.19999978	0.05233074
-172.16666644	0.04343762
-172.13333311	0.03400715
-172.09999977	0.02443206
-172.06666644	0.01517346
-172.03333311	0.00660262
-171.99999977	-0.00122879
-171.96666644	-0.00803264
-171.93333311	-0.01380199
-171.89999977	-0.01869721
-171.86666644	-0.02270164
-171.83333311	-0.02630112
-171.79999977	-0.02942997
-171.76666644	-0.03206907
-171.73333311	-0.03515322
-171.69999977	-0.03821884
-171.66666644	-0.04159887
-171.63333311	-0.04537044
-171.59999977	-0.04966861
-171.56666644	-0.05427925
-171.53333311	-0.05915772
-171.49999977	-0.06433063
-171.46666644	-0.07000637
-171.43333311	-0.07573558
-171.39999977	-0.08140488
-171.36666644	-0.08712906
-171.33333310	-0.09266789
-171.29999977	-0.09777522
-171.26666644	-0.10251098
-171.23333310	-0.10703466
-171.19999977	-0.11105658
-171.16666644	-0.11472829
-171.13333310	-0.11786852
-171.09999977	-0.12052679
-171.06666644	-0.12297852
-171.03333310	-0.12471065
-170.99999977	-0.12621464
-170.96666644	-0.12711036
-170.93333310	-0.12745055
-170.89999977	-0.12725445
-170.86666644	-0.12638448
-170.83333310	-0.12483466
-170.79999977	-0.12265403
-170.76666644	-0.11990608
-170.73333310	-0.11673420
-170.69999977	-0.11323568
-170.66666644	-0.10935137
-170.63333310	-0.10524848
-170.59999977	-0.10080200
-170.56666644	-0.09590787
-170.53333310	-0.09086933
-170.49999977	-0.08560998
-170.46666643	-0.07990889
-170.43333310	-0.07362356
-170.39999977	-0.06721027
-170.36666643	-0.06045665
-170.33333310	-0.05383837
-170.29999977	-0.04752848
-170.26666643	-0.04202132
-170.23333310	-0.03742864
-170.19999977	-0.03407725
-170.16666643	-0.03157959
-170.13333310	-0.03055775
-170.09999977	-0.03012302
-170.06666643	-0.03093433
-170.03333310	-0.03169348
-169.99999977	-0.03248676
-169.96666643	-0.03272893
-169.93333310	-0.03246313
-169.89999977	-0.03127392
-169.86666643	-0.02908956
-169.83333310	-0.02658087
-169.79999977	-0.02366825
-169.76666643	-0.02075947
-169.73333310	-0.01788892
-169.69999977	-0.01550408
-169.66666643	-0.01327586
-169.63333310	-0.01064605
-169.59999976	-0.00781720
-169.56666643	-0.00443719
-169.53333310	-0.00017696
-169.49999976	0.00486355
-169.46666643	0.01073192
-169.43333310	0.01749173
-169.39999976	0.02439032
-169.36666643	0.03133480
-169.33333310	0.03743815
-169.29999976	0.04212177
-169.26666643	0.04596571
-169.23333310	0.04783739
-169.19999976	0.04832648
-169.16666643	0.04794589
-169.13333310	0.04696245
-169.09999976	0.04616679
-169.06666643	0.04622597
-169.03333310	0.04743427
-168.99999976	0.05046423
-168.96666643	0.05511084
-168.93333310	0.06169408
-168.89999976	0.06945790
-168.86666643	0.07837559
-168.83333310	0.08781946
-168.79999976	0.09741229
-168.76666643	0.10659643
-168.73333309	0.11462434
-168.69999976	0.12142714
-168.66666643	0.12636659
-168.63333309	0.12886799
-168.59999976	0.12929290
-168.56666643	0.12727184
-168.53333309	0.12306857
-168.49999976	0.11716387
-168.46666643	0.10989451
-168.43333309	0.10130513
-168.39999976	0.09231930
-168.36666643	0.08314985
-168.33333309	0.07400394
-168.29999976	0.06538407
-168.26666643	0.05746673
-168.23333309	0.05030059
-168.19999976	0.04406333
-168.16666643	0.03867233
-168.13333309	0.03375650
-168.09999976	0.02924032
-168.06666643	0.02483553
-168.03333309	0.02072881
-167.99999976	0.01663958
-167.96666643	0.01262373
-167.93333309	0.00903194
-167.89999976	0.00548401
-167.86666642	0.00247188
-167.83333309	0.00018015
-167.79999976	-0.00126946
-167.76666642	-0.00154407
-167.73333309	-0.00098148
-167.69999976	0.00014332
-167.66666642	0.00134969
-167.63333309	0.00295852
-167.59999976	0.00431287
-167.56666642	0.00494055
-167.53333309	0.00484505
-167.49999976	0.00368111
-167.46666642	0.00198406
-167.43333309	-0.00035149
-167.39999976	-0.00286718
-167.36666642	-0.00523716
-167.33333309	-0.00702535
-167.29999976	-0.00803142
-167.26666642	-0.00794295
-167.23333309	-0.00707593
-167.19999976	-0.00480603
-167.16666642	-0.00187644
-167.13333309	0.00176992
-167.09999976	0.00630672
-167.06666642	0.01115290
-167.03333309	0.01641427
-166.99999975	0.02166853
-166.96666642	0.02693578
-166.93333309	0.03152554
-166.89999975	0.03580554
-166.86666642	0.03917358
-166.83333309	0.04195760
-166.79999975	0.04345741
-166.76666642	0.04380874
-166.73333309	0.04289771
-166.69999975	0.04089394
-166.66666642	0.03752335
-166.63333309	0.03330775
-166.59999975	0.02846147
-166.56666642	0.02355450
-166.53333309	0.01849487
-166.49999975	0.01423125
-166.46666642	0.01059014
-166.43333309	0.00805233
-166.39999975	0.00671040
-166.36666642	0.00680261
-166.33333309	0.00836924
-166.29999975	0.01148019
-166.26666642	0.01569611
-166.23333308	0.02101509
-166.19999975	0.02723956
-166.16666642	0.03374130
-166.13333308	0.04059558
-166.09999975	0.04710975
-166.06666642	0.05293368
-166.03333308	0.05761314
-165.99999975	0.06094150
-165.96666642	0.06270765
-165.93333308	0.06277044
-165.89999975	0.06121937
-165.86666642	0.05821663
-165.83333308	0.05367807
-165.79999975	0.04830040
-165.76666642	0.04192116
-165.73333308	0.03503430
-165.69999975	0.02805305
-165.66666642	0.02163119
-165.63333308	0.01581102
-165.59999975	0.01133198
-165.56666642	0.00849075
-165.53333308	0.00727813
-165.49999975	0.00760964
-165.46666642	0.00986587
-165.43333308	0.01386178
-165.39999975	0.01944618
-165.36666641	0.02624788
-165.33333308	0.03400229
-165.29999975	0.04225930
-165.26666641	0.05064160
-165.23333308	0.05823322
-165.19999975	0.06491167
-165.16666641	0.07035924
-165.13333308	0.07460583
-165.09999975	0.07687460
-165.06666641	0.07745365
-165.03333308	0.07613705
-164.99999975	0.07311186
-164.96666641	0.06851573
-164.93333308	0.06310340
-164.89999975	0.05669516
-164.86666641	0.05026295
-164.83333308	0.04390985
-164.79999975	0.03788203
-164.76666641	0.03296687
-164.73333308	0.02908121
-164.69999975	0.02663564
-164.66666641	0.02566520
-164.63333308	0.02635219
-164.59999975	0.02815290
-164.56666641	0.03125809
-164.53333308	0.03526047
-164.49999974	0.03955333
-164.46666641	0.04383877
-164.43333308	0.04754143
-164.39999974	0.05088171
-164.36666641	0.05295759
-164.33333308	0.05340171
-164.29999974	0.05243071
-164.26666641	0.05043439
-164.23333308	0.04645589
-164.19999974	0.04130693
-164.16666641	0.03483541
-164.13333308	0.02783878
-164.09999974	0.02018611
-164.06666641	0.01239451
-164.03333308	0.00494511
-163.99999974	-0.00206736
-163.96666641	-0.00817641
-163.93333308	-0.01352117
-163.89999974	-0.01764236
-163.86666641	-0.02085468
-163.83333308	-0.02277516
-163.79999974	-0.02360132
-163.76666641	-0.02337546
-163.73333308	-0.02187888
-163.69999974	-0.01948133
-163.66666641	-0.01611251
-163.63333307	-0.01201977
-163.59999974	-0.00750533
-163.56666641	-0.00271794
-163.53333307	0.00207499
-163.49999974	0.00698702
-163.46666641	0.01112030
-163.43333307	0.01475487
-163.39999974	0.01753878
-163.36666641	0.01926236
-163.33333307	0.01984255
-163.29999974	0.01930643
-163.26666641	0.01790590
-163.23333307	0.01536304
-163.19999974	0.01208917
-163.16666641	0.00829082
-163.13333307	0.00368242
-163.09999974	-0.00103342
-163.06666641	-0.00584791
-163.03333307	-0.01069393
-162.99999974	-0.01560279
-162.96666641	-0.02016146
-162.93333307	-0.02412991
-162.89999974	-0.02778223
-162.86666641	-0.03079251
-162.83333307	-0.03285412
-162.79999974	-0.03421343
-162.76666640	-0.03434359
-162.73333307	-0.03391325
-162.69999974	-0.03269796
-162.66666640	-0.03077165
-162.63333307	-0.02833341
-162.59999974	-0.02569456
-162.56666640	-0.02299498
-162.53333307	-0.02059117
-162.49999974	-0.01807389
-162.46666640	-0.01603778
-162.43333307	-0.01409233
-162.39999974	-0.01260820
-162.36666640	-0.01131608
-162.33333307	-0.01035475
-162.29999974	-0.00984771
-162.26666640	-0.00974890
-162.23333307	-0.00980171
-162.19999974	-0.01006216
-162.16666640	-0.01061225
-162.13333307	-0.01122628
-162.09999974	-0.01191640
-162.06666640	-0.01233753
-162.03333307	-0.01242347
-161.99999974	-0.01217426
-161.96666640	-0.01130280
-161.93333307	-0.01006582
-161.89999973	-0.00798561
-161.86666640	-0.00557210
-161.83333307	-0.00266405
-161.79999973	0.00015200
-161.76666640	0.00307389
-161.73333307	0.00529502
-161.69999973	0.00683229
-161.66666640	0.00758611
-161.63333307	0.00711736
-161.59999973	0.00590029
-161.56666640	0.00395294
-161.53333307	0.00149075
-161.49999973	-0.00147157
-161.46666640	-0.00460853
-161.43333307	-0.00760335
-161.39999973	-0.01010567
