# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -229.30000000 ps, Average over 300 waveforms. Timestamp: 2023-05-26T11:40:20
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-196.03333363	0.04803014
-196.00000029	0.04942532
-195.96666696	0.05021403
-195.93333363	0.05003990
-195.90000029	0.04926177
-195.86666696	0.04700503
-195.83333363	0.04375568
-195.80000030	0.03928421
-195.76666696	0.03409818
-195.73333363	0.02792281
-195.70000030	0.02133742
-195.66666696	0.01446971
-195.63333363	0.00713908
-195.60000030	-0.00090700
-195.56666696	-0.00936517
-195.53333363	-0.01891376
-195.50000030	-0.02844558
-195.46666697	-0.03850259
-195.43333363	-0.04799859
-195.40000030	-0.05654276
-195.36666697	-0.06349042
-195.33333363	-0.06865415
-195.30000030	-0.07196415
-195.26666697	-0.07303292
-195.23333363	-0.07184308
-195.20000030	-0.06831069
-195.16666697	-0.06263927
-195.13333363	-0.05477673
-195.10000030	-0.04488535
-195.06666697	-0.03331114
-195.03333364	-0.02084615
-195.00000030	-0.00791920
-194.96666697	0.00472972
-194.93333364	0.01642085
-194.90000030	0.02638886
-194.86666697	0.03410792
-194.83333364	0.03894210
-194.80000030	0.04068408
-194.76666697	0.03968130
-194.73333364	0.03559638
-194.70000031	0.02924138
-194.66666697	0.02125698
-194.63333364	0.01251778
-194.60000031	0.00358474
-194.56666697	-0.00438535
-194.53333364	-0.01099170
-194.50000031	-0.01550220
-194.46666697	-0.01759284
-194.43333364	-0.01745608
-194.40000031	-0.01504615
-194.36666697	-0.01043008
-194.33333364	-0.00414198
-194.30000031	0.00367970
-194.26666698	0.01222649
-194.23333364	0.02077663
-194.20000031	0.02906127
-194.16666698	0.03600356
-194.13333364	0.04111861
-194.10000031	0.04396268
-194.06666698	0.04400969
-194.03333364	0.04200579
-194.00000031	0.03784205
-193.96666698	0.03211988
-193.93333365	0.02526745
-193.90000031	0.01773191
-193.86666698	0.01000402
-193.83333365	0.00255403
-193.80000031	-0.00458378
-193.76666698	-0.01098122
-193.73333365	-0.01617524
-193.70000031	-0.02041059
-193.66666698	-0.02385240
-193.63333365	-0.02639939
-193.60000032	-0.02856235
-193.56666698	-0.03008905
-193.53333365	-0.03130863
-193.50000032	-0.03207160
-193.46666698	-0.03266035
-193.43333365	-0.03238290
-193.40000032	-0.03107589
-193.36666698	-0.02894420
-193.33333365	-0.02539287
-193.30000032	-0.02095974
-193.26666698	-0.01565943
-193.23333365	-0.00987344
-193.20000032	-0.00418978
-193.16666699	0.00119297
-193.13333365	0.00553241
-193.10000032	0.00873094
-193.06666699	0.01017777
-193.03333365	0.00995424
-193.00000032	0.00792183
-192.96666699	0.00429787
-192.93333365	-0.00028251
-192.90000032	-0.00571969
-192.86666699	-0.01147170
-192.83333366	-0.01678361
-192.80000032	-0.02119283
-192.76666699	-0.02409688
-192.73333366	-0.02453959
-192.70000032	-0.02253532
-192.66666699	-0.01810289
-192.63333366	-0.01115730
-192.60000032	-0.00188513
-192.56666699	0.00873119
-192.53333366	0.01994245
-192.50000032	0.03090257
-192.46666699	0.04097999
-192.43333366	0.04883167
-192.40000033	0.05462655
-192.36666699	0.05757207
-192.33333366	0.05826709
-192.30000033	0.05668301
-192.26666699	0.05307351
-192.23333366	0.04762332
-192.20000033	0.04137730
-192.16666699	0.03447209
-192.13333366	0.02699167
-192.10000033	0.01891842
-192.06666700	0.01055321
-192.03333366	0.00216249
-192.00000033	-0.00678785
-191.96666700	-0.01635091
-191.93333366	-0.02646563
-191.90000033	-0.03676639
-191.86666700	-0.04696886
-191.83333366	-0.05655995
-191.80000033	-0.06537971
-191.76666700	-0.07274001
-191.73333367	-0.07793302
-191.70000033	-0.08057385
-191.66666700	-0.08074343
-191.63333367	-0.07786833
-191.60000033	-0.07232122
-191.56666700	-0.06413123
-191.53333367	-0.05395801
-191.50000033	-0.04221933
-191.46666700	-0.02972946
-191.43333367	-0.01728973
-191.40000033	-0.00569220
-191.36666700	0.00382569
-191.33333367	0.01104620
-191.30000034	0.01553427
-191.26666700	0.01676949
-191.23333367	0.01520329
-191.20000034	0.01106792
-191.16666700	0.00507969
-191.13333367	-0.00203393
-191.10000034	-0.00983925
-191.06666700	-0.01718471
-191.03333367	-0.02283634
-191.00000034	-0.02622357
-190.96666701	-0.02635025
-190.93333367	-0.02322451
-190.90000034	-0.01664293
-190.86666701	-0.00684324
-190.83333367	0.00557175
-190.80000034	0.01924784
-190.76666701	0.03324578
-190.73333367	0.04657479
-190.70000034	0.05785972
-190.66666701	0.06645145
-190.63333367	0.07191642
-190.60000034	0.07411177
-190.56666701	0.07270969
-190.53333368	0.06813641
-190.50000034	0.06076444
-190.46666701	0.05102417
-190.43333368	0.03955431
-190.40000034	0.02651197
-190.36666701	0.01272737
-190.33333368	-0.00145931
-190.30000034	-0.01525135
-190.26666701	-0.02870392
-190.23333368	-0.04087939
-190.20000035	-0.05182141
-190.16666701	-0.06111658
-190.13333368	-0.06813652
-190.10000035	-0.07277660
-190.06666701	-0.07518119
-190.03333368	-0.07506921
-190.00000035	-0.07257285
-189.96666701	-0.06813761
-189.93333368	-0.06218556
-189.90000035	-0.05477328
-189.86666702	-0.04657177
-189.83333368	-0.03793079
-189.80000035	-0.02911758
-189.76666702	-0.02078731
-189.73333368	-0.01313148
-189.70000035	-0.00645113
-189.66666702	-0.00096607
-189.63333368	0.00328998
-189.60000035	0.00619283
-189.56666702	0.00828299
-189.53333368	0.00950897
-189.50000035	0.00961566
-189.46666702	0.00865256
-189.43333369	0.00708492
-189.40000035	0.00423935
-189.36666702	0.00047741
-189.33333369	-0.00390989
-189.30000035	-0.00823868
-189.26666702	-0.01235020
-189.23333369	-0.01540839
-189.20000035	-0.01712153
-189.16666702	-0.01730703
-189.13333369	-0.01581528
-189.10000036	-0.01224701
-189.06666702	-0.00720039
-189.03333369	-0.00072408
-189.00000036	0.00704390
-188.96666702	0.01550389
-188.93333369	0.02422086
-188.90000036	0.03243996
-188.86666702	0.03995194
-188.83333369	0.04610278
-188.80000036	0.05069037
-188.76666703	0.05331959
-188.73333369	0.05379738
-188.70000036	0.05234469
-188.66666703	0.04924410
-188.63333369	0.04466325
-188.60000036	0.03932269
-188.56666703	0.03366301
-188.53333369	0.02747754
-188.50000036	0.02133799
-188.46666703	0.01562105
-188.43333369	0.01019095
-188.40000036	0.00526572
-188.36666703	0.00090723
-188.33333370	-0.00292875
-188.30000036	-0.00657086
-188.26666703	-0.00971001
-188.23333370	-0.01243635
-188.20000036	-0.01454164
-188.16666703	-0.01653535
-188.13333370	-0.01797693
-188.10000036	-0.01911542
-188.06666703	-0.01958807
-188.03333370	-0.01979889
-188.00000037	-0.01973365
-187.96666703	-0.01931729
-187.93333370	-0.01887815
-187.90000037	-0.01868900
-187.86666703	-0.01903434
-187.83333370	-0.02014194
-187.80000037	-0.02256217
-187.76666703	-0.02622001
-187.73333370	-0.03094285
-187.70000037	-0.03713006
-187.66666703	-0.04449048
-187.63333370	-0.05235519
-187.60000037	-0.06057953
-187.56666704	-0.06849974
-187.53333370	-0.07570182
-187.50000037	-0.08163986
-187.46666704	-0.08548607
-187.43333370	-0.08717086
-187.40000037	-0.08620162
-187.36666704	-0.08198593
-187.33333370	-0.07533099
-187.30000037	-0.06571916
-187.26666704	-0.05366903
-187.23333371	-0.04026931
-187.20000037	-0.02615726
-187.16666704	-0.01218038
-187.13333371	0.00071650
-187.10000037	0.01226664
-187.06666704	0.02175570
-187.03333371	0.02937903
-187.00000037	0.03491007
-186.96666704	0.03839908
-186.93333371	0.04027719
-186.90000038	0.04061506
-186.86666704	0.03972028
-186.83333371	0.03783905
-186.80000038	0.03588763
-186.76666704	0.03345938
-186.73333371	0.03158173
-186.70000038	0.02993753
-186.66666704	0.02841400
-186.63333371	0.02717533
-186.60000038	0.02546827
-186.56666704	0.02372281
-186.53333371	0.02163941
-186.50000038	0.01931025
-186.46666705	0.01717277
-186.43333371	0.01489810
-186.40000038	0.01306240
-186.36666705	0.01134171
-186.33333371	0.00952485
-186.30000038	0.00751784
-186.26666705	0.00552415
-186.23333371	0.00350274
-186.20000038	0.00127290
-186.16666705	-0.00064897
-186.13333372	-0.00237517
-186.10000038	-0.00374894
-186.06666705	-0.00492333
-186.03333372	-0.00580355
-186.00000038	-0.00618955
-185.96666705	-0.00599204
-185.93333372	-0.00538259
-185.90000038	-0.00397714
-185.86666705	-0.00187102
-185.83333372	0.00076636
-185.80000038	0.00437213
-185.76666705	0.00821297
-185.73333372	0.01264307
-185.70000039	0.01693918
-185.66666705	0.02110695
-185.63333372	0.02531882
-185.60000039	0.02905786
-185.56666705	0.03228756
-185.53333372	0.03431711
-185.50000039	0.03600296
-185.46666705	0.03641170
-185.43333372	0.03597851
-185.40000039	0.03446082
-185.36666706	0.03218113
-185.33333372	0.02905115
-185.30000039	0.02549901
-185.26666706	0.02143208
-185.23333372	0.01713215
-185.20000039	0.01240575
-185.16666706	0.00797361
-185.13333372	0.00341430
-185.10000039	-0.00066932
-185.06666706	-0.00442097
-185.03333373	-0.00816317
-185.00000039	-0.01133995
-184.96666706	-0.01450207
-184.93333373	-0.01745706
-184.90000039	-0.02055177
-184.86666706	-0.02369102
-184.83333373	-0.02673105
-184.80000039	-0.02986701
-184.76666706	-0.03297973
-184.73333373	-0.03555771
-184.70000039	-0.03784146
-184.66666706	-0.03977993
-184.63333373	-0.04091214
-184.60000040	-0.04119382
-184.56666706	-0.04050360
-184.53333373	-0.03875974
-184.50000040	-0.03625191
-184.46666706	-0.03336917
-184.43333373	-0.03007510
-184.40000040	-0.02716959
-184.36666706	-0.02425145
-184.33333373	-0.02183796
-184.30000040	-0.01993801
-184.26666707	-0.01821867
-184.23333373	-0.01675381
-184.20000040	-0.01579168
-184.16666707	-0.01474921
-184.13333373	-0.01424763
-184.10000040	-0.01373162
-184.06666707	-0.01321506
-184.03333373	-0.01265419
-184.00000040	-0.01180025
-183.96666707	-0.01081862
-183.93333373	-0.00877826
-183.90000040	-0.00644320
-183.86666707	-0.00321989
-183.83333374	0.00037826
-183.80000040	0.00429320
-183.76666707	0.00842093
-183.73333374	0.01235886
-183.70000040	0.01610809
-183.66666707	0.01922768
-183.63333374	0.02144956
-183.60000040	0.02283079
-183.56666707	0.02287734
-183.53333374	0.02222613
-183.50000041	0.02054781
-183.46666707	0.01802431
-183.43333374	0.01490022
-183.40000041	0.01108541
-183.36666707	0.00716447
-183.33333374	0.00361902
-183.30000041	0.00063218
-183.26666707	-0.00192843
-183.23333374	-0.00342573
-183.20000041	-0.00385933
-183.16666708	-0.00368831
-183.13333374	-0.00246095
-183.10000041	-0.00086757
-183.06666708	0.00089146
-183.03333374	0.00249769
-183.00000041	0.00380332
-182.96666708	0.00445968
-182.93333374	0.00450515
-182.90000041	0.00366705
-182.86666708	0.00239073
-182.83333374	0.00034936
-182.80000041	-0.00247332
-182.76666708	-0.00564443
-182.73333375	-0.00911401
-182.70000041	-0.01314651
-182.66666708	-0.01715118
-182.63333375	-0.02106666
-182.60000041	-0.02454332
-182.56666708	-0.02735475
-182.53333375	-0.02958237
-182.50000041	-0.03092925
-182.46666708	-0.03132036
-182.43333375	-0.03112469
-182.40000042	-0.03041292
-182.36666708	-0.02878956
-182.33333375	-0.02652751
-182.30000042	-0.02372354
-182.26666708	-0.01997483
-182.23333375	-0.01550064
-182.20000042	-0.01029803
-182.16666708	-0.00422266
-182.13333375	0.00265087
-182.10000042	0.00938950
-182.06666708	0.01615132
-182.03333375	0.02253766
-182.00000042	0.02811076
-181.96666709	0.03263507
-181.93333375	0.03568109
-181.90000042	0.03730423
-181.86666709	0.03761954
-181.83333375	0.03638278
-181.80000042	0.03384904
-181.76666709	0.03092868
-181.73333375	0.02767605
-181.70000042	0.02460429
-181.66666709	0.02258534
-181.63333376	0.02157394
-181.60000042	0.02170178
-181.56666709	0.02317126
-181.53333376	0.02519800
-181.50000042	0.02795302
-181.46666709	0.03056819
-181.43333376	0.03263956
-181.40000042	0.03352563
-181.36666709	0.03317124
-181.33333376	0.03108936
-181.30000043	0.02733770
-181.26666709	0.02220907
-181.23333376	0.01583953
-181.20000043	0.00869686
-181.16666709	0.00152274
-181.13333376	-0.00576064
-181.10000043	-0.01239278
-181.06666709	-0.01854110
-181.03333376	-0.02398506
-181.00000043	-0.02846700
-180.96666709	-0.03165343
-180.93333376	-0.03401721
-180.90000043	-0.03547633
-180.86666710	-0.03580690
-180.83333376	-0.03520797
-180.80000043	-0.03372428
-180.76666710	-0.03140987
-180.73333376	-0.02814187
-180.70000043	-0.02411777
-180.66666710	-0.01949391
-180.63333376	-0.01432284
-180.60000043	-0.00912643
-180.56666710	-0.00387856
-180.53333377	0.00151211
-180.50000043	0.00717846
-180.46666710	0.01249746
-180.43333377	0.01807583
-180.40000043	0.02355228
-180.36666710	0.02912615
-180.33333377	0.03437530
-180.30000043	0.03909491
-180.26666710	0.04335957
-180.23333377	0.04647055
-180.20000043	0.04844571
-180.16666710	0.04916345
-180.13333377	0.04869085
-180.10000044	0.04686016
-180.06666710	0.04406874
-180.03333377	0.04045855
-180.00000044	0.03593783
-179.96666710	0.03125848
-179.93333377	0.02628055
-179.90000044	0.02191967
-179.86666710	0.01798358
-179.83333377	0.01505679
-179.80000044	0.01314550
-179.76666711	0.01213687
-179.73333377	0.01193379
-179.70000044	0.01263557
-179.66666711	0.01396989
-179.63333377	0.01533668
-179.60000044	0.01700132
-179.56666711	0.01827297
-179.53333377	0.01910833
-179.50000044	0.01936765
-179.46666711	0.01871655
-179.43333378	0.01736611
-179.40000044	0.01550150
-179.36666711	0.01277018
-179.33333378	0.00986665
-179.30000044	0.00660735
-179.26666711	0.00299903
-179.23333378	-0.00085659
-179.20000044	-0.00496481
-179.16666711	-0.00896722
-179.13333378	-0.01325063
-179.10000044	-0.01741065
-179.06666711	-0.02081832
-179.03333378	-0.02341948
-179.00000045	-0.02526946
-178.96666711	-0.02571158
-178.93333378	-0.02474418
-178.90000045	-0.02277680
-178.86666711	-0.01900647
-178.83333378	-0.01408829
-178.80000045	-0.00800319
-178.76666711	-0.00120116
-178.73333378	0.00597036
-178.70000045	0.01292215
-178.66666712	0.01957332
-178.63333378	0.02505894
-178.60000045	0.02957621
-178.56666712	0.03256216
-178.53333378	0.03399015
-178.50000045	0.03378273
-178.46666712	0.03258977
-178.43333378	0.03044807
-178.40000045	0.02709414
-178.36666712	0.02310622
-178.33333378	0.01868093
-178.30000045	0.01411762
-178.26666712	0.00969453
-178.23333379	0.00559187
-178.20000045	0.00216730
-178.16666712	-0.00020006
-178.13333379	-0.00133597
-178.10000045	-0.00126382
-178.06666712	0.00016574
-178.03333379	0.00235005
-178.00000045	0.00543586
-177.96666712	0.00923077
-177.93333379	0.01327407
-177.90000046	0.01722004
-177.86666712	0.02085497
-177.83333379	0.02394751
-177.80000046	0.02639697
-177.76666712	0.02739364
-177.73333379	0.02728690
-177.70000046	0.02597696
-177.66666712	0.02344305
-177.63333379	0.01969530
-177.60000046	0.01533113
-177.56666713	0.01015025
-177.53333379	0.00458043
-177.50000046	-0.00137294
-177.46666713	-0.00719150
-177.43333379	-0.01311660
-177.40000046	-0.01891860
-177.36666713	-0.02419659
-177.33333379	-0.02929766
-177.30000046	-0.03387439
-177.26666713	-0.03800266
-177.23333379	-0.04085085
-177.20000046	-0.04306618
-177.16666713	-0.04382129
-177.13333380	-0.04351194
-177.10000046	-0.04214397
-177.06666713	-0.03956720
-177.03333380	-0.03609041
-177.00000046	-0.03207864
-176.96666713	-0.02798180
-176.93333380	-0.02405397
-176.90000046	-0.02014281
-176.86666713	-0.01675037
-176.83333380	-0.01358602
-176.80000047	-0.01075056
-176.76666713	-0.00785746
-176.73333380	-0.00494755
-176.70000047	-0.00240293
-176.66666713	0.00036726
-176.63333380	0.00324000
-176.60000047	0.00576115
-176.56666713	0.00820816
-176.53333380	0.01029709
-176.50000047	0.01212726
-176.46666713	0.01318919
-176.43333380	0.01393853
-176.40000047	0.01375285
-176.36666714	0.01352715
-176.33333380	0.01263492
-176.30000047	0.01192732
-176.26666714	0.01091305
-176.23333380	0.01008304
-176.20000047	0.00943819
-176.16666714	0.00863025
-176.13333380	0.00785497
-176.10000047	0.00702824
-176.06666714	0.00582738
-176.03333381	0.00446704
-176.00000047	0.00266307
-175.96666714	0.00084861
-175.93333381	-0.00103776
-175.90000047	-0.00317960
-175.86666714	-0.00569270
-175.83333381	-0.00850698
-175.80000047	-0.01146687
-175.76666714	-0.01450619
-175.73333381	-0.01782504
-175.70000048	-0.02120149
-175.66666714	-0.02426719
-175.63333381	-0.02746813
-175.60000048	-0.02986582
-175.56666714	-0.03201666
-175.53333381	-0.03336299
-175.50000048	-0.03403047
-175.46666714	-0.03362625
-175.43333381	-0.03254146
-175.40000048	-0.02996316
-175.36666714	-0.02653934
-175.33333381	-0.02182496
-175.30000048	-0.01629464
-175.26666715	-0.01013114
-175.23333381	-0.00337425
-175.20000048	0.00359496
-175.16666715	0.01066496
-175.13333381	0.01729323
-175.10000048	0.02345332
-175.06666715	0.02875133
-175.03333381	0.03329334
-175.00000048	0.03697698
-174.96666715	0.03978187
-174.93333382	0.04161044
-174.90000048	0.04301796
-174.86666715	0.04391888
-174.83333382	0.04435965
-174.80000048	0.04464265
-174.76666715	0.04458139
-174.73333382	0.04437356
-174.70000048	0.04379595
-174.66666715	0.04305831
-174.63333382	0.04243738
-174.60000048	0.04169522
-174.56666715	0.04105818
-174.53333382	0.04051147
-174.50000049	0.03980761
-174.46666715	0.03917034
-174.43333382	0.03841708
-174.40000049	0.03779090
-174.36666715	0.03701903
-174.33333382	0.03595125
-174.30000049	0.03421170
-174.26666715	0.03211976
-174.23333382	0.02927428
-174.20000049	0.02558697
-174.16666716	0.02094313
-174.13333382	0.01594102
-174.10000049	0.01035667
-174.06666716	0.00456310
-174.03333382	-0.00081774
-174.00000049	-0.00593665
-173.96666716	-0.01016573
-173.93333382	-0.01332429
-173.90000049	-0.01537957
-173.86666716	-0.01626539
-173.83333383	-0.01604878
-173.80000049	-0.01508723
-173.76666716	-0.01344438
-173.73333383	-0.01192774
-173.70000049	-0.01068221
-173.66666716	-0.00992141
-173.63333383	-0.00968752
-173.60000049	-0.01021555
-173.56666716	-0.01135360
-173.53333383	-0.01284524
-173.50000049	-0.01442032
-173.46666716	-0.01556878
-173.43333383	-0.01680597
-173.40000050	-0.01724720
-173.36666716	-0.01700664
-173.33333383	-0.01606435
-173.30000050	-0.01463832
-173.26666716	-0.01294070
-173.23333383	-0.01079832
-173.20000050	-0.00849875
-173.16666716	-0.00615464
-173.13333383	-0.00385298
-173.10000050	-0.00193866
-173.06666717	-0.00010906
-173.03333383	0.00157996
-173.00000050	0.00273517
-172.96666717	0.00375819
-172.93333383	0.00483057
-172.90000050	0.00529884
-172.86666717	0.00597953
-172.83333383	0.00639698
-172.80000050	0.00684734
-172.76666717	0.00701677
-172.73333383	0.00691505
-172.70000050	0.00676657
-172.66666717	0.00633850
-172.63333384	0.00603041
-172.60000050	0.00510043
-172.56666717	0.00458993
-172.53333384	0.00379013
-172.50000050	0.00334070
-172.46666717	0.00271741
-172.43333384	0.00208019
-172.40000050	0.00130073
-172.36666717	0.00003679
-172.33333384	-0.00154729
-172.30000051	-0.00367764
-172.26666717	-0.00605221
-172.23333384	-0.00920099
-172.20000051	-0.01236735
-172.16666717	-0.01615442
-172.13333384	-0.02000354
-172.10000051	-0.02410367
-172.06666717	-0.02851242
-172.03333384	-0.03264670
-172.00000051	-0.03706312
-171.96666718	-0.04107378
-171.93333384	-0.04520543
-171.90000051	-0.04903255
-171.86666718	-0.05228313
-171.83333384	-0.05520733
-171.80000051	-0.05726588
-171.76666718	-0.05847696
-171.73333384	-0.05898918
-171.70000051	-0.05815142
-171.66666718	-0.05638176
-171.63333384	-0.05350168
-171.60000051	-0.04964051
-171.56666718	-0.04485352
-171.53333385	-0.03947383
-171.50000051	-0.03346822
-171.46666718	-0.02747808
-171.43333385	-0.02112457
-171.40000051	-0.01510247
-171.36666718	-0.00930949
-171.33333385	-0.00403022
-171.30000051	0.00074146
-171.26666718	0.00492231
-171.23333385	0.00848816
-171.20000052	0.01154590
-171.16666718	0.01398683
-171.13333385	0.01585996
-171.10000052	0.01739243
-171.06666718	0.01849595
-171.03333385	0.01955216
-171.00000052	0.02051067
-170.96666718	0.02125401
-170.93333385	0.02200914
-170.90000052	0.02293000
-170.86666718	0.02377679
-170.83333385	0.02470545
-170.80000052	0.02571226
-170.76666719	0.02648047
-170.73333385	0.02705547
-170.70000052	0.02728979
-170.66666719	0.02698300
-170.63333385	0.02611241
-170.60000052	0.02467983
-170.56666719	0.02301985
-170.53333385	0.02085058
-170.50000052	0.01837329
-170.46666719	0.01587617
-170.43333386	0.01353469
-170.40000052	0.01120074
-170.36666719	0.00945571
-170.33333386	0.00802183
-170.30000052	0.00719868
-170.26666719	0.00696875
-170.23333386	0.00728806
-170.20000052	0.00816207
-170.16666719	0.00902954
-170.13333386	0.01004541
-170.10000053	0.01115126
-170.06666719	0.01195804
-170.03333386	0.01266928
-170.00000053	0.01317542
-169.96666719	0.01360977
-169.93333386	0.01422886
-169.90000053	0.01516447
-169.86666719	0.01629411
-169.83333386	0.01808205
-169.80000053	0.02041502
-169.76666719	0.02346317
-169.73333386	0.02729678
-169.70000053	0.03163253
-169.66666720	0.03627396
-169.63333386	0.04108294
-169.60000053	0.04584035
-169.56666720	0.05013539
-169.53333386	0.05379499
-169.50000053	0.05681678
-169.46666720	0.05869676
-169.43333386	0.05957130
-169.40000053	0.05877716
-169.36666720	0.05686067
-169.33333387	0.05367531
-169.30000053	0.04909738
-169.26666720	0.04380031
-169.23333387	0.03804900
-169.20000053	0.03188001
-169.16666720	0.02579626
-169.13333387	0.01954624
-169.10000053	0.01372336
-169.06666720	0.00797093
-169.03333387	0.00243770
-169.00000053	-0.00274336
-168.96666720	-0.00778212
-168.93333387	-0.01247830
-168.90000054	-0.01672234
-168.86666720	-0.02093008
-168.83333387	-0.02507889
-168.80000054	-0.02916883
-168.76666720	-0.03344864
-168.73333387	-0.03781289
-168.70000054	-0.04250494
-168.66666720	-0.04734051
-168.63333387	-0.05238316
-168.60000054	-0.05755557
-168.56666721	-0.06282908
-168.53333387	-0.06797645
-168.50000054	-0.07320455
-168.46666721	-0.07837325
-168.43333387	-0.08355921
-168.40000054	-0.08841742
-168.36666721	-0.09325902
-168.33333387	-0.09767411
-168.30000054	-0.10218461
-168.26666721	-0.10599918
-168.23333388	-0.10939045
-168.20000054	-0.11257882
-168.16666721	-0.11540333
-168.13333388	-0.11750102
-168.10000054	-0.11912397
-168.06666721	-0.12033340
-168.03333388	-0.12139448
-168.00000054	-0.12161701
-167.96666721	-0.12128633
-167.93333388	-0.12049252
-167.90000054	-0.11922332
-167.86666721	-0.11719232
-167.83333388	-0.11497057
-167.80000055	-0.11226043
-167.76666721	-0.10925538
-167.73333388	-0.10569943
-167.70000055	-0.10179570
-167.66666721	-0.09774653
-167.63333388	-0.09309970
-167.60000055	-0.08810582
-167.56666721	-0.08275089
-167.53333388	-0.07687388
-167.50000055	-0.07095725
-167.46666722	-0.06489866
-167.43333388	-0.05910672
-167.40000055	-0.05345133
-167.36666722	-0.04845164
-167.33333388	-0.04416376
-167.30000055	-0.04073187
-167.26666722	-0.03763338
-167.23333388	-0.03548014
-167.20000055	-0.03370810
-167.16666722	-0.03228938
-167.13333388	-0.03100033
-167.10000055	-0.02994306
-167.06666722	-0.02888684
-167.03333389	-0.02774224
-167.00000055	-0.02631896
-166.96666722	-0.02465073
-166.93333389	-0.02265910
-166.90000055	-0.02085454
-166.86666722	-0.01904983
-166.83333389	-0.01713069
-166.80000055	-0.01522035
-166.76666722	-0.01303163
-166.73333389	-0.01071912
-166.70000056	-0.00782215
-166.66666722	-0.00464635
-166.63333389	-0.00057584
-166.60000056	0.00394343
-166.56666722	0.00875836
-166.53333389	0.01379990
-166.50000056	0.01880786
-166.46666722	0.02372423
-166.43333389	0.02813357
-166.40000056	0.03202321
-166.36666723	0.03522570
-166.33333389	0.03777168
-166.30000056	0.03980655
-166.26666723	0.04167839
-166.23333389	0.04347619
-166.20000056	0.04560045
-166.16666723	0.04802028
-166.13333389	0.05129736
-166.10000056	0.05528340
-166.06666723	0.05993863
-166.03333389	0.06542071
-166.00000056	0.07166975
-165.96666723	0.07811320
-165.93333390	0.08496307
-165.90000056	0.09184197
-165.86666723	0.09835708
-165.83333390	0.10425905
-165.80000056	0.10916907
-165.76666723	0.11307586
-165.73333390	0.11551169
-165.70000056	0.11641139
-165.66666723	0.11596849
-165.63333390	0.11399728
-165.60000057	0.11061322
-165.56666723	0.10628553
-165.53333390	0.10114591
-165.50000057	0.09531689
-165.46666723	0.08915291
-165.43333390	0.08289344
-165.40000057	0.07631763
-165.36666723	0.06999517
-165.33333390	0.06358717
-165.30000057	0.05730583
-165.26666724	0.05157600
-165.23333390	0.04593901
-165.20000057	0.04061056
-165.16666724	0.03532718
-165.13333390	0.03040896
-165.10000057	0.02558724
-165.06666724	0.02107132
-165.03333390	0.01677564
-165.00000057	0.01294795
-164.96666724	0.00954292
-164.93333390	0.00680778
-164.90000057	0.00481096
-164.86666724	0.00333373
-164.83333391	0.00260284
-164.80000057	0.00244597
-164.76666724	0.00243044
-164.73333391	0.00220387
-164.70000057	0.00212500
-164.66666724	0.00176972
-164.63333391	0.00109175
-164.60000057	0.00038232
-164.56666724	-0.00066175
-164.53333391	-0.00168942
-164.50000058	-0.00236987
-164.46666724	-0.00302767
-164.43333391	-0.00334345
-164.40000058	-0.00309410
-164.36666724	-0.00270185
-164.33333391	-0.00158000
-164.30000058	0.00015774
-164.26666724	0.00233955
-164.23333391	0.00480832
-164.20000058	0.00793096
-164.16666724	0.01150774
-164.13333391	0.01542315
-164.10000058	0.01908554
-164.06666725	0.02300031
-164.03333391	0.02664799
-164.00000058	0.02982389
-163.96666725	0.03280400
-163.93333391	0.03504723
-163.90000058	0.03657507
-163.86666725	0.03749552
-163.83333391	0.03752356
-163.80000058	0.03693585
-163.76666725	0.03565416
-163.73333392	0.03363740
-163.70000058	0.03125284
-163.66666725	0.02835195
-163.63333392	0.02561441
-163.60000058	0.02325836
-163.56666725	0.02099840
-163.53333392	0.01961696
-163.50000058	0.01879553
-163.46666725	0.01855311
-163.43333392	0.01929337
-163.40000059	0.02070809
-163.36666725	0.02314403
-163.33333392	0.02579810
-163.30000059	0.02912190
-163.26666725	0.03316556
-163.23333392	0.03696834
-163.20000059	0.04069076
-163.16666725	0.04448436
-163.13333392	0.04760180
-163.10000059	0.04986629
-163.06666725	0.05114879
-163.03333392	0.05173427
-163.00000059	0.05122344
-162.96666726	0.04982751
-162.93333392	0.04774254
-162.90000059	0.04484329
-162.86666726	0.04149857
-162.83333392	0.03789312
-162.80000059	0.03387567
-162.76666726	0.02988724
-162.73333392	0.02632092
-162.70000059	0.02341159
-162.66666726	0.02114769
-162.63333393	0.01994529
-162.60000059	0.01987763
-162.56666726	0.02076173
-162.53333393	0.02264451
-162.50000059	0.02545902
-162.46666726	0.02908624
-162.43333393	0.03328145
-162.40000059	0.03802299
-162.36666726	0.04289530
-162.33333393	0.04766369
-162.30000059	0.05228268
-162.26666726	0.05632633
-162.23333393	0.05936915
-162.20000060	0.06183898
-162.16666726	0.06321193
-162.13333393	0.06358222
-162.10000060	0.06308105
-162.06666726	0.06125682
-162.03333393	0.05890382
-162.00000060	0.05602654
-161.96666726	0.05267517
-161.93333393	0.04943774
-161.90000060	0.04609404
-161.86666727	0.04309218
-161.83333393	0.04082670
-161.80000060	0.03913868
-161.76666727	0.03799908
-161.73333393	0.03806464
-161.70000060	0.03844705
-161.66666727	0.03940188
