# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -229.30000000 ps, Average over 300 waveforms. Timestamp: 2023-05-26T11:40:20
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
7.58241765	-83.51330422
7.58974366	-90.88871651
7.59706966	-85.07684885
7.60439567	-86.30311897
7.61172168	-86.73172916
7.61904769	-91.21434385
7.62637369	-84.97714478
7.63369970	-81.38521444
7.64102571	-89.04350717
7.64835172	-85.64333756
7.65567772	-84.15494027
7.66300373	-91.00141773
7.67032974	-84.91427737
7.67765575	-82.21698196
7.68498175	-94.43269170
7.69230776	-83.77454631
7.69963377	-90.86284024
7.70695978	-88.78628273
7.71428578	-86.71682800
7.72161179	-96.68934471
7.72893780	-84.23888174
7.73626381	-85.25709474
7.74358981	-87.88682561
7.75091582	-90.18762523
7.75824183	-83.06499637
7.76556783	-89.08971986
7.77289384	-85.85577993
7.78021985	-82.48811863
7.78754586	-78.21499965
7.79487186	-77.67424900
7.80219787	-83.00765568
7.80952388	-85.58879512
7.81684989	-90.85311593
7.82417589	-85.56906554
7.83150190	-84.74069613
7.83882791	-86.33614268
7.84615392	-91.08879708
7.85347992	-81.75180196
7.86080593	-85.31000969
7.86813194	-85.50028498
7.87545795	-83.20294162
7.88278395	-89.87553035
7.89010996	-98.95803638
7.89743597	-90.04577068
7.90476198	-89.15594234
7.91208798	-90.80284847
7.91941399	-85.13794599
7.92674000	-85.58112282
7.93406600	-85.40358498
7.94139201	-85.41419361
7.94871802	-83.39066404
7.95604403	-93.27367551
7.96337003	-91.16572196
7.97069604	-82.49823085
7.97802205	-86.32951809
7.98534806	-96.37147197
7.99267406	-90.27393638
8.00000007	-89.37995363
8.00732608	-82.64221866
8.01465209	-80.66218046
8.02197809	-94.50143187
8.02930410	-90.16256423
8.03663011	-88.98963166
8.04395612	-101.03272526
8.05128212	-85.68799901
8.05860813	-85.52324286
8.06593414	-79.92529914
8.07326015	-95.79424815
8.08058615	-87.05336634
8.08791216	-86.54907308
8.09523817	-112.38816797
8.10256417	-82.93172984
8.10989018	-80.57015650
8.11721619	-80.69390909
8.12454220	-107.57164897
8.13186820	-88.00120666
8.13919421	-83.71603580
8.14652022	-82.19969116
8.15384623	-79.02795733
8.16117223	-88.63584459
8.16849824	-87.48209177
8.17582425	-86.83879621
8.18315026	-80.32836571
8.19047626	-82.82076693
8.19780227	-88.12160276
8.20512828	-95.82049785
8.21245429	-78.48662538
8.21978029	-83.92843231
8.22710630	-85.83008955
8.23443231	-89.24173202
8.24175832	-85.75071999
8.24908432	-86.50493647
8.25641033	-95.18615243
8.26373634	-88.52212492
8.27106234	-92.80179417
8.27838835	-86.08568588
8.28571436	-89.76461918
8.29304037	-86.69351769
8.30036637	-87.57471270
8.30769238	-91.76492790
8.31501839	-98.86064993
8.32234440	-86.77602325
8.32967040	-84.65468822
8.33699641	-84.84198652
8.34432242	-93.31740082
8.35164843	-82.46398028
8.35897443	-89.15856816
8.36630044	-89.70345752
8.37362645	-85.00856787
8.38095246	-84.01507953
8.38827846	-83.38656618
8.39560447	-80.68921853
8.40293048	-82.91420668
8.41025649	-80.35887662
8.41758249	-95.62620479
8.42490850	-84.44797698
8.43223451	-85.86331030
8.43956051	-82.69024511
8.44688652	-88.34594708
8.45421253	-81.00193795
8.46153854	-84.92228963
8.46886454	-90.28744474
8.47619055	-92.18859215
8.48351656	-90.40472380
8.49084257	-83.87173200
8.49816857	-80.36621959
8.50549458	-93.30005583
8.51282059	-84.83670120
8.52014660	-85.49433905
8.52747260	-81.88828265
8.53479861	-87.17356640
8.54212462	-91.62973119
8.54945063	-88.32962126
8.55677663	-84.88271192
8.56410264	-82.45133199
8.57142865	-95.19119281
8.57875466	-88.98947710
8.58608066	-85.43680900
8.59340667	-100.20762573
8.60073268	-87.04103046
8.60805868	-86.88945983
8.61538469	-87.03463550
8.62271070	-84.81847393
8.63003671	-90.75497825
8.63736271	-90.61984383
8.64468872	-90.51755965
8.65201473	-88.37010061
8.65934074	-91.19102553
8.66666674	-85.54586954
8.67399275	-88.78817249
8.68131876	-83.30077849
8.68864477	-86.84015825
8.69597077	-85.72106053
8.70329678	-84.71153765
8.71062279	-86.43703359
8.71794880	-82.24958580
8.72527480	-80.64076969
8.73260081	-81.34428023
8.73992682	-88.06368310
8.74725283	-85.62854324
8.75457883	-86.76157011
8.76190484	-82.06068234
8.76923085	-93.49838684
8.77655685	-86.42585070
8.78388286	-85.09878585
8.79120887	-85.11033146
8.79853488	-80.18997337
8.80586088	-85.11753725
8.81318689	-94.81044856
8.82051290	-93.45817958
8.82783891	-88.37556257
8.83516491	-82.23179367
8.84249092	-83.06597211
8.84981693	-89.23950385
8.85714294	-87.96329643
8.86446894	-84.63117449
8.87179495	-85.32546175
8.87912096	-87.54601154
8.88644697	-87.64306994
8.89377297	-83.64146738
8.90109898	-88.50637995
8.90842499	-88.28899832
8.91575100	-85.66376203
8.92307700	-88.21803355
8.93040301	-98.78335995
8.93772902	-85.47288108
8.94505502	-86.03163225
8.95238103	-82.27259178
8.95970704	-87.75687890
8.96703305	-96.38464073
8.97435905	-83.32689236
8.98168506	-92.83238859
8.98901107	-85.85236040
8.99633708	-86.17526718
9.00366308	-85.23401969
9.01098909	-93.27043535
9.01831510	-88.54324122
9.02564111	-88.25736981
9.03296711	-83.52657888
9.04029312	-79.06811317
9.04761913	-86.25341261
9.05494514	-81.19609315
9.06227114	-83.75539454
9.06959715	-90.50124489
9.07692316	-86.10654512
9.08424917	-89.05046203
9.09157517	-88.80773568
9.09890118	-85.86881591
9.10622719	-79.89257398
9.11355319	-90.06997294
9.12087920	-85.86578102
9.12820521	-85.11361683
9.13553122	-83.82546076
9.14285722	-81.72567812
9.15018323	-108.00629754
9.15750924	-80.63534951
9.16483525	-85.37387695
9.17216125	-90.09261844
9.17948726	-79.31752739
9.18681327	-80.17602690
9.19413928	-87.29727635
9.20146528	-88.84946102
9.20879129	-87.98507810
9.21611730	-79.66882413
9.22344331	-85.32306955
9.23076931	-83.54980161
9.23809532	-93.07567057
9.24542133	-89.12795255
9.25274734	-87.89381887
9.26007334	-88.31932087
9.26739935	-93.81935816
9.27472536	-80.50949637
9.28205137	-84.05785486
9.28937737	-93.49077882
9.29670338	-87.50955359
9.30402939	-90.44729474
9.31135539	-87.42805385
9.31868140	-99.83483505
9.32600741	-87.99376074
9.33333342	-89.26425680
9.34065942	-86.58334077
9.34798543	-87.27699278
9.35531144	-88.59332960
9.36263745	-87.98040170
9.36996345	-91.47444404
9.37728946	-90.20618485
9.38461547	-87.26059184
9.39194148	-84.63569162
9.39926748	-84.09458888
9.40659349	-88.77405178
9.41391950	-86.66090508
9.42124551	-89.77720804
9.42857151	-88.22595570
9.43589752	-85.50485385
9.44322353	-87.13224199
9.45054954	-94.90685579
9.45787554	-89.80591183
9.46520155	-91.17537800
9.47252756	-87.32499938
9.47985356	-82.98612106
9.48717957	-82.08657567
9.49450558	-94.37655271
9.50183159	-96.83271451
9.50915759	-96.17028565
9.51648360	-87.26203557
9.52380961	-92.85411811
9.53113562	-83.46624928
9.53846162	-88.84141727
9.54578763	-83.11831673
9.55311364	-103.35408740
9.56043965	-87.91985298
9.56776565	-88.32297702
9.57509166	-88.07693932
9.58241767	-104.59724560
9.58974368	-94.35507912
9.59706968	-88.69276106
9.60439569	-93.00806299
9.61172170	-88.83196837
9.61904771	-85.75120771
9.62637371	-82.28816842
9.63369972	-95.06447843
9.64102573	-89.41365653
9.64835173	-96.82333327
9.65567774	-94.99650234
9.66300375	-84.80766594
9.67032976	-84.14556155
9.67765576	-83.00173543
9.68498177	-88.54288892
9.69230778	-87.29835530
9.69963379	-88.24287592
9.70695979	-83.33981551
9.71428580	-81.35719599
9.72161181	-80.91983285
9.72893782	-98.28885156
9.73626382	-84.18711615
9.74358983	-90.53545638
9.75091584	-82.79680952
9.75824185	-89.63553846
9.76556785	-94.33581629
9.77289386	-90.99029487
9.78021987	-88.03651246
9.78754588	-88.91920712
9.79487188	-86.59766702
9.80219789	-86.42178601
9.80952390	-83.38644103
9.81684990	-86.82267534
9.82417591	-105.75322558
9.83150192	-95.35981822
9.83882793	-85.19597937
9.84615393	-96.19600958
9.85347994	-86.44587374
9.86080595	-84.34025959
9.86813196	-86.71892223
9.87545796	-83.31376253
9.88278397	-90.71528750
9.89010998	-93.86910846
9.89743599	-83.61330255
9.90476199	-89.04135785
9.91208800	-86.41237594
9.91941401	-98.25225160
9.92674002	-86.32529268
9.93406602	-105.14139365
9.94139203	-90.61772112
9.94871804	-83.55708780
9.95604405	-84.61285610
9.96337005	-88.64031177
9.97069606	-83.08974037
9.97802207	-89.28737624
9.98534807	-87.51052127
9.99267408	-79.15770815
10.00000009	-87.02431435
10.00732610	-82.85562533
10.01465210	-91.62681105
10.02197811	-82.41271230
10.02930412	-98.75237806
10.03663013	-86.18649286
10.04395613	-81.87365677
10.05128214	-79.49294222
10.05860815	-103.22854085
10.06593416	-81.53333208
10.07326016	-85.98470959
10.08058617	-83.81334041
10.08791218	-93.55269000
10.09523819	-81.93132550
10.10256419	-83.38215475
10.10989020	-82.06035275
10.11721621	-86.87416290
10.12454222	-96.66033158
10.13186822	-82.26924301
10.13919423	-81.49921576
10.14652024	-88.50660974
10.15384624	-85.77025256
10.16117225	-98.75972868
10.16849826	-83.80132247
10.17582427	-89.02159634
10.18315027	-90.91783845
10.19047628	-93.85530151
10.19780229	-85.15006113
10.20512830	-84.70611860
10.21245430	-86.72597444
10.21978031	-88.59987307
10.22710632	-86.99438970
10.23443233	-85.09900752
10.24175833	-96.56522251
10.24908434	-84.81203581
10.25641035	-83.81439055
10.26373636	-95.27577887
10.27106236	-86.05605291
10.27838837	-83.11713215
10.28571438	-87.30251820
10.29304039	-85.95627224
10.30036639	-87.86015528
10.30769240	-85.77790250
10.31501841	-98.78258486
10.32234441	-89.69589253
10.32967042	-82.55557203
10.33699643	-97.37327023
10.34432244	-94.02195115
10.35164844	-88.09123855
10.35897445	-91.31928205
10.36630046	-94.82402757
10.37362647	-79.51710595
10.38095247	-87.10239643
10.38827848	-93.98129555
10.39560449	-88.02172961
10.40293050	-90.47022111
10.41025650	-87.80636679
10.41758251	-90.29751450
10.42490852	-103.38167675
10.43223453	-92.80537794
10.43956053	-81.72789492
10.44688654	-91.31317803
10.45421255	-87.15296005
10.46153856	-85.92597419
10.46886456	-97.05924555
10.47619057	-78.17853454
10.48351658	-82.40118543
10.49084258	-93.30517474
10.49816859	-102.66953420
10.50549460	-85.25072569
10.51282061	-92.09753810
10.52014661	-81.42365650
10.52747262	-87.59704224
10.53479863	-111.09701430
10.54212464	-91.65742553
10.54945064	-83.23876175
10.55677665	-82.30170953
10.56410266	-93.93000019
10.57142867	-81.19260455
10.57875467	-80.99582097
10.58608068	-86.19764645
10.59340669	-88.35111476
10.60073270	-93.88580313
10.60805870	-81.67851270
10.61538471	-87.60688005
10.62271072	-86.44609494
10.63003673	-89.66798783
10.63736273	-97.56761232
10.64468874	-86.16663193
10.65201475	-89.13389336
10.65934075	-92.66780604
10.66666676	-91.05769487
10.67399277	-85.41666736
10.68131878	-81.05150550
10.68864478	-81.07347280
10.69597079	-86.22514534
10.70329680	-90.87419487
10.71062281	-89.94879953
10.71794881	-101.20099662
10.72527482	-88.66191176
10.73260083	-93.99955077
10.73992684	-88.09930098
10.74725284	-83.48208735
10.75457885	-80.72333476
10.76190486	-86.18496708
10.76923087	-91.36352452
10.77655687	-89.87827553
10.78388288	-95.21114694
10.79120889	-91.49795736
10.79853490	-86.15571774
10.80586090	-84.48554519
10.81318691	-82.69962319
10.82051292	-84.69338139
10.82783892	-90.50714134
10.83516493	-93.30965294
10.84249094	-84.38408995
10.84981695	-90.39678049
10.85714295	-87.48570664
10.86446896	-93.49843547
10.87179497	-86.27837819
10.87912098	-84.54661036
10.88644698	-79.90114945
10.89377299	-88.20180843
10.90109900	-106.30808928
10.90842501	-93.31539575
10.91575101	-84.05110345
10.92307702	-88.26556530
10.93040303	-78.99258297
10.93772904	-86.63467949
10.94505504	-82.05967819
10.95238105	-87.12436092
10.95970706	-85.09757749
10.96703307	-81.26015705
10.97435907	-84.18276652
10.98168508	-87.15455518
10.98901109	-85.42985394
10.99633709	-91.45278175
11.00366310	-101.00017554
11.01098911	-89.28463958
11.01831512	-103.03121112
11.02564112	-88.42204650
11.03296713	-94.13742742
11.04029314	-96.66426751
11.04761915	-87.18661209
11.05494515	-85.39343108
11.06227116	-83.63122067
11.06959717	-81.94717065
11.07692318	-84.80537598
11.08424918	-83.96320257
11.09157519	-88.74013556
11.09890120	-80.65494834
11.10622721	-84.35017157
11.11355321	-81.34588085
11.12087922	-82.59846366
11.12820523	-88.50216355
11.13553124	-92.37505017
11.14285724	-93.03602173
11.15018325	-83.04146127
11.15750926	-81.60810859
11.16483526	-98.22133834
11.17216127	-83.26236908
11.17948728	-84.18798874
11.18681329	-100.96899871
11.19413929	-81.20327844
11.20146530	-80.89510105
11.20879131	-88.27774396
11.21611732	-84.43416018
11.22344332	-93.03746424
11.23076933	-92.74933890
11.23809534	-84.42391928
11.24542135	-87.94014754
11.25274735	-87.09102516
11.26007336	-81.42488573
11.26739937	-87.67033670
11.27472538	-83.88028863
11.28205138	-86.85293461
11.28937739	-92.17122981
11.29670340	-82.16121328
11.30402941	-83.97912844
11.31135541	-95.79214726
11.31868142	-86.77372612
11.32600743	-85.66459830
11.33333343	-92.55224970
11.34065944	-85.09257313
11.34798545	-86.01648369
11.35531146	-94.91806716
11.36263746	-91.84094582
11.36996347	-92.57259238
11.37728948	-87.95460717
11.38461549	-85.28122244
11.39194149	-87.17092623
11.39926750	-96.38052832
11.40659351	-86.77554709
11.41391952	-100.94249171
11.42124552	-88.01655177
11.42857153	-85.25671069
11.43589754	-94.48167598
11.44322355	-91.11481286
11.45054955	-85.08501539
11.45787556	-83.48950901
11.46520157	-84.72850806
11.47252758	-82.80509134
11.47985358	-90.55719465
11.48717959	-84.65743731
11.49450560	-88.73838947
11.50183160	-88.05699292
11.50915761	-88.73290073
11.51648362	-80.98203807
11.52380963	-84.84261051
11.53113563	-87.97238095
11.53846164	-80.80840347
11.54578765	-83.06338774
11.55311366	-85.28150389
11.56043966	-93.77208221
11.56776567	-90.78677129
11.57509168	-94.43800537
11.58241769	-90.74734963
11.58974369	-97.29778151
11.59706970	-95.66360761
11.60439571	-86.83088653
11.61172172	-84.85717180
11.61904772	-88.06920442
11.62637373	-83.52521037
11.63369974	-92.04678641
11.64102575	-89.08664648
11.64835175	-92.00243804
11.65567776	-99.86342572
11.66300377	-88.38183121
11.67032977	-85.87501542
11.67765578	-89.22917766
11.68498179	-90.98068702
11.69230780	-97.88285193
11.69963380	-88.96224547
11.70695981	-83.33566350
11.71428582	-86.65081802
11.72161183	-85.15935097
11.72893783	-89.78888007
11.73626384	-87.92492405
11.74358985	-85.33855269
11.75091586	-92.47711989
11.75824186	-103.72736669
11.76556787	-94.86184656
11.77289388	-85.38844415
11.78021989	-88.53040840
11.78754589	-90.06746957
11.79487190	-95.35109676
11.80219791	-83.05861214
11.80952392	-93.85324637
11.81684992	-89.12272942
11.82417593	-100.64313089
11.83150194	-90.10693800
11.83882794	-82.58558562
11.84615395	-89.70575106
11.85347996	-89.74905124
11.86080597	-91.08962637
11.86813197	-103.15128711
11.87545798	-100.64536896
11.88278399	-94.28743659
11.89011000	-85.40104421
11.89743600	-92.40835340
11.90476201	-85.53613104
11.91208802	-89.23804021
11.91941403	-79.74460694
11.92674003	-84.53536591
11.93406604	-87.39270111
11.94139205	-94.36295486
11.94871806	-103.03337368
11.95604406	-86.74548123
11.96337007	-84.66116905
11.97069608	-91.12904094
11.97802209	-87.16587702
11.98534809	-83.73575329
11.99267410	-86.51684070
12.00000011	-94.27430567
12.00732611	-88.22704270
12.01465212	-87.21406430
12.02197813	-90.51222151
12.02930414	-81.67868547
12.03663014	-85.73151159
12.04395615	-81.02598392
12.05128216	-91.81325090
12.05860817	-81.97374931
12.06593417	-83.17147203
12.07326018	-79.40830973
12.08058619	-85.34140960
12.08791220	-93.22944439
12.09523820	-86.17021777
12.10256421	-85.05622200
12.10989022	-84.12872976
12.11721623	-87.49944862
12.12454223	-92.85750331
12.13186824	-87.79714578
12.13919425	-86.37047307
12.14652026	-84.85524892
12.15384626	-90.09005594
12.16117227	-91.56088222
12.16849828	-94.45756593
12.17582428	-89.60045339
12.18315029	-85.93465489
12.19047630	-86.17184329
12.19780231	-83.68989829
12.20512831	-81.97643236
12.21245432	-86.06862237
12.21978033	-98.24876624
12.22710634	-99.06966390
12.23443234	-84.65750973
12.24175835	-83.75010946
12.24908436	-85.98318137
12.25641037	-86.95565291
12.26373637	-83.35423654
12.27106238	-87.63617938
12.27838839	-90.99387280
12.28571440	-89.99619086
12.29304040	-93.10195445
12.30036641	-92.64435822
12.30769242	-85.80527961
12.31501843	-87.66627557
12.32234443	-94.30576725
12.32967044	-91.11783856
12.33699645	-85.04083343
12.34432245	-83.88454337
12.35164846	-95.26674563
12.35897447	-87.06877361
12.36630048	-82.46822082
12.37362648	-89.85359626
12.38095249	-98.71636511
12.38827850	-93.43913344
12.39560451	-84.43141040
12.40293051	-85.72188314
12.41025652	-88.11405463
12.41758253	-88.11500988
12.42490854	-85.33670700
12.43223454	-82.42118148
12.43956055	-84.82603922
12.44688656	-88.01172490
12.45421257	-85.47756668
12.46153857	-88.97501657
12.46886458	-91.65683356
12.47619059	-88.53403650
12.48351660	-88.12356357
12.49084260	-83.34407175
12.49816861	-84.33668525
12.50549462	-92.96401692
12.51282062	-85.34307295
12.52014663	-88.02903256
12.52747264	-84.55836062
12.53479865	-85.03329165
12.54212465	-87.75623601
12.54945066	-85.48442241
12.55677667	-92.11331175
12.56410268	-83.78714842
12.57142868	-90.98211111
12.57875469	-85.64409610
12.58608070	-93.79711492
12.59340671	-96.43037676
12.60073271	-82.93748251
12.60805872	-93.91687601
12.61538473	-85.49347265
12.62271074	-92.11967688
12.63003674	-85.40614313
12.63736275	-85.28690450
12.64468876	-97.10501415
12.65201477	-91.19805277
12.65934077	-93.11706284
12.66666678	-90.41978949
12.67399279	-90.11615461
12.68131879	-89.91229944
12.68864480	-93.28762444
12.69597081	-90.70901362
12.70329682	-90.56004254
12.71062282	-88.44779437
12.71794883	-85.98057420
12.72527484	-87.48592216
12.73260085	-93.39703012
12.73992685	-94.35749770
12.74725286	-98.16303812
12.75457887	-87.69029302
12.76190488	-95.49006308
12.76923088	-82.84047213
12.77655689	-90.59335861
12.78388290	-93.85492917
12.79120891	-88.97498503
12.79853491	-85.06722065
12.80586092	-93.82339938
12.81318693	-83.77135350
12.82051294	-96.62361953
12.82783894	-82.41768689
12.83516495	-83.80061277
12.84249096	-81.01544318
12.84981696	-80.94746260
12.85714297	-102.81497397
12.86446898	-87.94714376
12.87179499	-88.99101637
12.87912099	-95.75322914
12.88644700	-87.04905448
12.89377301	-85.48371849
12.90109902	-88.71948531
12.90842502	-92.95684374
12.91575103	-86.09403948
12.92307704	-90.32430473
12.93040305	-93.67189517
12.93772905	-88.62281323
12.94505506	-78.29624769
12.95238107	-83.14420194
12.95970708	-83.81379757
12.96703308	-85.33688397
12.97435909	-87.71387404
12.98168510	-87.27260664
12.98901111	-85.02644388
12.99633711	-90.89941978
13.00366312	-77.77155248
13.01098913	-85.00896588
13.01831513	-85.40861295
13.02564114	-95.41529297
13.03296715	-88.93165945
13.04029316	-86.07042816
13.04761916	-92.35015483
13.05494517	-97.50692712
13.06227118	-94.00128317
13.06959719	-91.10932108
13.07692319	-84.75691137
13.08424920	-89.75931500
13.09157521	-92.85809850
13.09890122	-82.09306112
13.10622722	-82.48105338
13.11355323	-94.58527940
13.12087924	-94.82111515
13.12820525	-84.89258872
13.13553125	-88.78830458
13.14285726	-92.87783458
13.15018327	-86.37973350
13.15750928	-84.17677560
13.16483528	-87.84997595
13.17216129	-87.37169043
13.17948730	-84.29640126
13.18681330	-83.33942713
13.19413931	-84.51429940
13.20146532	-88.84119253
13.20879133	-83.01195065
13.21611733	-84.34750884
13.22344334	-85.14842944
13.23076935	-86.56173897
13.23809536	-90.66641551
13.24542136	-86.95242780
13.25274737	-92.49906343
13.26007338	-87.20051792
13.26739939	-90.03716512
13.27472539	-90.76947111
13.28205140	-86.11601565
13.28937741	-80.00644847
13.29670342	-95.17850448
13.30402942	-89.19588730
13.31135543	-95.61268095
13.31868144	-86.99734043
13.32600745	-88.59312040
13.33333345	-82.18436227
13.34065946	-90.79712992
13.34798547	-79.99176412
13.35531147	-88.16027068
13.36263748	-91.89564835
13.36996349	-83.60745094
13.37728950	-84.07175105
13.38461550	-96.26949284
13.39194151	-85.52412686
13.39926752	-89.12309212
13.40659353	-83.59459679
13.41391953	-92.53226743
13.42124554	-95.89376495
13.42857155	-86.03780288
13.43589756	-86.99889345
13.44322356	-92.96422064
13.45054957	-84.62274530
13.45787558	-87.88463658
13.46520159	-91.59442781
13.47252759	-86.90912566
13.47985360	-85.22602211
13.48717961	-85.72906759
13.49450562	-88.15719914
13.50183162	-85.13532801
13.50915763	-83.20485268
13.51648364	-89.33448095
13.52380964	-93.14506833
13.53113565	-84.91648915
13.53846166	-88.14581591
13.54578767	-89.26560456
13.55311367	-90.70202865
13.56043968	-88.09574913
13.56776569	-92.57096685
13.57509170	-86.23779013
13.58241770	-94.22487082
13.58974371	-88.02734748
13.59706972	-89.64112466
13.60439573	-92.12219555
13.61172173	-87.12563224
13.61904774	-83.77773802
13.62637375	-85.54297699
13.63369976	-84.18542135
13.64102576	-90.34073983
13.64835177	-89.67930553
13.65567778	-89.45880008
13.66300379	-94.72851453
13.67032979	-84.02742746
13.67765580	-91.03561212
13.68498181	-83.72855682
13.69230781	-89.60679219
13.69963382	-82.50103585
13.70695983	-86.09795419
13.71428584	-84.28207636
13.72161184	-89.82233182
13.72893785	-85.81846231
13.73626386	-105.08020990
13.74358987	-82.63262803
13.75091587	-85.57208443
13.75824188	-85.96544649
13.76556789	-87.84413688
13.77289390	-86.23001869
13.78021990	-96.07984327
13.78754591	-82.52781844
13.79487192	-89.54571594
13.80219793	-101.82769513
13.80952393	-89.82404813
13.81684994	-81.67781137
13.82417595	-87.20278126
13.83150196	-91.14598481
13.83882796	-90.72981825
13.84615397	-87.71016486
13.85347998	-86.64589248
13.86080598	-93.68058689
13.86813199	-86.70411192
13.87545800	-86.36377264
13.88278401	-91.09499238
13.89011001	-90.41069442
13.89743602	-92.88879886
13.90476203	-81.43224240
13.91208804	-85.35189115
13.91941404	-81.45369219
13.92674005	-99.53967831
13.93406606	-91.43851398
13.94139207	-81.14699616
13.94871807	-84.43622087
13.95604408	-91.26152344
13.96337009	-85.76728668
13.97069610	-84.95092885
13.97802210	-92.57219317
13.98534811	-88.60053779
13.99267412	-93.71316402
14.00000013	-92.14572983
14.00732613	-87.05777627
14.01465214	-91.50708975
14.02197815	-83.68721297
14.02930415	-85.59688987
14.03663016	-87.94757416
14.04395617	-84.71412616
14.05128218	-79.77936881
14.05860818	-83.88045380
14.06593419	-84.59723963
14.07326020	-89.37829645
14.08058621	-90.45915708
14.08791221	-85.80323975
14.09523822	-89.95159490
14.10256423	-97.97279402
14.10989024	-102.85912502
14.11721624	-86.54499151
14.12454225	-89.46255666
14.13186826	-88.80529215
14.13919427	-82.25077036
14.14652027	-83.74024741
14.15384628	-89.15632919
14.16117229	-86.81578215
14.16849830	-86.85847491
14.17582430	-88.44018626
14.18315031	-93.50484825
14.19047632	-86.42288772
14.19780232	-93.26853137
14.20512833	-84.40801298
14.21245434	-85.65163581
14.21978035	-86.32255684
14.22710635	-86.48890081
14.23443236	-83.98502527
14.24175837	-88.11026219
14.24908438	-86.40821441
14.25641038	-87.19001449
14.26373639	-93.17052150
14.27106240	-87.83322576
14.27838841	-102.30554119
14.28571441	-87.16227919
14.29304042	-85.52324369
14.30036643	-88.74261913
14.30769244	-111.01351832
14.31501844	-85.73329089
14.32234445	-85.69554508
14.32967046	-95.59375166
14.33699647	-92.58648659
14.34432247	-93.32468764
14.35164848	-93.38321985
14.35897449	-87.76967311
14.36630049	-91.81535377
14.37362650	-87.13342978
14.38095251	-83.19292042
14.38827852	-84.52520772
14.39560452	-87.82949204
14.40293053	-95.36872670
14.41025654	-85.19962468
14.41758255	-85.31210510
14.42490855	-81.12981899
14.43223456	-88.11966064
14.43956057	-90.49914907
14.44688658	-84.40939286
14.45421258	-90.23914670
14.46153859	-85.98035437
14.46886460	-82.37985253
14.47619061	-84.56386119
14.48351661	-82.72531201
14.49084262	-91.90418622
14.49816863	-92.23054285
14.50549464	-86.73451688
14.51282064	-81.64558117
14.52014665	-90.60908751
14.52747266	-79.80718063
14.53479866	-85.82550593
14.54212467	-88.80963119
14.54945068	-85.41291859
14.55677669	-87.88339144
14.56410269	-88.61105667
14.57142870	-86.09037497
14.57875471	-85.98925762
14.58608072	-84.24527983
14.59340672	-85.22983680
14.60073273	-84.37038086
14.60805874	-96.04028081
14.61538475	-85.13691348
14.62271075	-86.61607045
14.63003676	-81.93239211
14.63736277	-90.71023590
14.64468878	-93.02949245
14.65201478	-94.09008579
14.65934079	-90.34938301
14.66666680	-90.95824043
14.67399281	-117.76856429
14.68131881	-94.53434411
14.68864482	-91.76055848
14.69597083	-89.21674202
14.70329683	-84.94458274
14.71062284	-87.13226801
14.71794885	-81.80646405
14.72527486	-86.61017487
14.73260086	-87.61310852
14.73992687	-87.06186190
14.74725288	-94.12662719
14.75457889	-87.39747282
14.76190489	-85.05981872
14.76923090	-81.57127420
14.77655691	-86.69068673
14.78388292	-85.49372024
14.79120892	-86.72265328
14.79853493	-89.20573409
14.80586094	-79.75398725
14.81318695	-82.08566706
14.82051295	-87.40216800
14.82783896	-92.14654696
14.83516497	-84.76622185
14.84249098	-85.92150450
14.84981698	-93.93015861
14.85714299	-93.27926426
14.86446900	-82.56975946
14.87179500	-83.75059407
14.87912101	-84.52963415
14.88644702	-83.12812209
14.89377303	-85.14596974
14.90109903	-84.77482091
14.90842504	-87.42704894
14.91575105	-91.60818819
14.92307706	-87.66122764
14.93040306	-95.28596378
14.93772907	-94.94314499
14.94505508	-88.64851783
14.95238109	-92.87126909
14.95970709	-83.44102663
14.96703310	-87.34262999
14.97435911	-86.64471909
14.98168512	-80.23938775
14.98901112	-93.97358054
14.99633713	-86.33586519
