# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -229.30000000 ps, Average over 300 waveforms. Timestamp: 2023-05-26T11:38:01
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
7.43589741	-88.36449489
7.44322341	-84.29383866
7.45054942	-80.88738352
7.45787543	-90.03552918
7.46520144	-91.60415931
7.47252744	-85.36837387
7.47985345	-88.03171103
7.48717946	-81.09731234
7.49450547	-91.63934593
7.50183147	-79.98071246
7.50915748	-87.26415002
7.51648349	-84.85663319
7.52380949	-86.46711455
7.53113550	-86.10428190
7.53846151	-83.94195467
7.54578752	-92.46195819
7.55311352	-90.18744982
7.56043953	-81.88725160
7.56776554	-80.46246684
7.57509155	-85.91968519
7.58241755	-88.14036600
7.58974356	-94.62766076
7.59706957	-95.71192722
7.60439557	-88.12195201
7.61172158	-85.15804546
7.61904759	-81.20524572
7.62637360	-89.44947677
7.63369960	-98.22554859
7.64102561	-89.78792974
7.64835162	-96.02830734
7.65567763	-85.07517766
7.66300363	-88.67089438
7.67032964	-100.32971672
7.67765565	-82.59437443
7.68498165	-82.77894388
7.69230766	-83.60845982
7.69963367	-80.95210957
7.70695968	-101.15472726
7.71428568	-85.64449809
7.72161169	-83.25116651
7.72893770	-88.12430956
7.73626371	-84.55585192
7.74358971	-92.30099328
7.75091572	-82.10593706
7.75824173	-80.71920846
7.76556774	-88.96580929
7.77289374	-89.12516145
7.78021975	-97.79935516
7.78754576	-95.46860542
7.79487176	-97.40906050
7.80219777	-87.65705348
7.80952378	-81.02566733
7.81684979	-86.08748607
7.82417579	-90.38507028
7.83150180	-92.57713417
7.83882781	-90.46269764
7.84615382	-89.11368731
7.85347982	-102.00057312
7.86080583	-87.95251587
7.86813184	-85.17331584
7.87545784	-85.04477986
7.88278385	-96.67506979
7.89010986	-108.27536464
7.89743587	-85.61964278
7.90476187	-79.95044896
7.91208788	-84.31314327
7.91941389	-89.26300652
7.92673990	-86.49989525
7.93406590	-82.64502860
7.94139191	-85.87877859
7.94871792	-81.19483609
7.95604392	-91.91806267
7.96336993	-95.29964671
7.97069594	-84.24803349
7.97802195	-91.68589243
7.98534795	-98.39852170
7.99267396	-89.56545358
7.99999997	-83.87164341
8.00732598	-90.77656560
8.01465198	-96.75205087
8.02197799	-82.14370999
8.02930400	-80.70499530
8.03663001	-86.36469510
8.04395601	-87.55799105
8.05128202	-82.25914631
8.05860803	-96.61155886
8.06593403	-79.16298849
8.07326004	-85.74676536
8.08058605	-83.35587621
8.08791206	-85.19441186
8.09523806	-88.86963940
8.10256407	-95.81403541
8.10989008	-98.30276971
8.11721609	-89.89481521
8.12454209	-94.03213043
8.13186810	-85.95671320
8.13919411	-90.35567908
8.14652011	-91.13646268
8.15384612	-81.71357955
8.16117213	-86.52756880
8.16849814	-81.90928999
8.17582414	-85.18722096
8.18315015	-83.34677507
8.19047616	-100.01959822
8.19780217	-87.72122558
8.20512817	-79.89748900
8.21245418	-79.04985064
8.21978019	-91.31633892
8.22710619	-86.93437863
8.23443220	-86.00961833
8.24175821	-91.03459519
8.24908422	-85.69347763
8.25641022	-85.22821652
8.26373623	-86.87158806
8.27106224	-83.35613326
8.27838825	-92.90573501
8.28571425	-86.66187552
8.29304026	-92.42023161
8.30036627	-89.05915289
8.30769228	-82.89031383
8.31501828	-85.99639790
8.32234429	-82.77858430
8.32967030	-82.90449769
8.33699630	-82.01730481
8.34432231	-83.21433160
8.35164832	-94.40809327
8.35897433	-101.83918138
8.36630033	-94.60251749
8.37362634	-86.99574022
8.38095235	-90.08789342
8.38827836	-87.11633159
8.39560436	-80.33187926
8.40293037	-87.15643856
8.41025638	-88.15580240
8.41758238	-97.76370695
8.42490839	-86.81589270
8.43223440	-88.67614756
8.43956041	-90.18732633
8.44688641	-85.14215601
8.45421242	-83.73449829
8.46153843	-81.30335936
8.46886444	-94.82011171
8.47619044	-87.71636953
8.48351645	-88.07548218
8.49084246	-85.70250810
8.49816846	-86.32481271
8.50549447	-80.56064325
8.51282048	-97.03959446
8.52014649	-85.75042939
8.52747249	-82.53600305
8.53479850	-86.69751966
8.54212451	-90.57757720
8.54945052	-109.81945905
8.55677652	-88.87025136
8.56410253	-84.16644134
8.57142854	-85.43114489
8.57875455	-94.37440346
8.58608055	-93.17141832
8.59340656	-86.20603641
8.60073257	-87.18924449
8.60805857	-91.84844512
8.61538458	-86.94930040
8.62271059	-82.72964035
8.63003660	-110.70933748
8.63736260	-87.37888953
8.64468861	-91.65523320
8.65201462	-81.31459207
8.65934063	-94.46991288
8.66666663	-86.08608485
8.67399264	-92.54694987
8.68131865	-83.89169240
8.68864465	-92.60431540
8.69597066	-94.85626564
8.70329667	-87.61391904
8.71062268	-93.42707593
8.71794868	-81.22292040
8.72527469	-86.80918182
8.73260070	-96.94296535
8.73992671	-86.78715564
8.74725271	-93.92858998
8.75457872	-85.38514595
8.76190473	-83.72027874
8.76923073	-89.09449531
8.77655674	-81.33245399
8.78388275	-90.42943917
8.79120876	-87.12067238
8.79853476	-93.24739295
8.80586077	-84.53411525
8.81318678	-84.91503185
8.82051279	-81.87438356
8.82783879	-91.83431365
8.83516480	-82.46801337
8.84249081	-88.41430175
8.84981682	-81.77045166
8.85714282	-87.52463644
8.86446883	-90.20136787
8.87179484	-86.62674097
8.87912084	-94.97040940
8.88644685	-90.31753060
8.89377286	-91.40286317
8.90109887	-101.56480118
8.90842487	-88.36558744
8.91575088	-82.32193334
8.92307689	-104.71689137
8.93040290	-83.66428255
8.93772890	-96.34457814
8.94505491	-86.19177822
8.95238092	-104.38231719
8.95970692	-89.38118661
8.96703293	-93.70609846
8.97435894	-86.79939316
8.98168495	-83.21669266
8.98901095	-84.48742318
8.99633696	-83.65205337
9.00366297	-90.04707262
9.01098898	-104.01170984
9.01831498	-85.70800820
9.02564099	-90.07586523
9.03296700	-84.29269533
9.04029300	-93.87836818
9.04761901	-86.28193851
9.05494502	-88.44956681
9.06227103	-83.32382450
9.06959703	-85.51352545
9.07692304	-84.73850900
9.08424905	-83.42484762
9.09157506	-96.77873481
9.09890106	-82.92660248
9.10622707	-95.64620202
9.11355308	-84.50817334
9.12087909	-86.80484878
9.12820509	-83.07395420
9.13553110	-92.62822148
9.14285711	-81.21841466
9.15018311	-83.17857703
9.15750912	-92.43218783
9.16483513	-85.16964329
9.17216114	-84.92228219
9.17948714	-96.08228378
9.18681315	-89.81026145
9.19413916	-82.23283005
9.20146517	-86.45097066
9.20879117	-81.36061244
9.21611718	-90.62736554
9.22344319	-90.02318641
9.23076919	-83.45916717
9.23809520	-86.09545345
9.24542121	-81.93885532
9.25274722	-79.47332426
9.26007322	-87.94744821
9.26739923	-87.83458757
9.27472524	-85.11067970
9.28205125	-88.88068750
9.28937725	-79.51066653
9.29670326	-80.41299725
9.30402927	-88.31195329
9.31135527	-82.77056207
9.31868128	-83.62987930
9.32600729	-88.01735074
9.33333330	-85.81103535
9.34065930	-79.86655769
9.34798531	-83.21541558
9.35531132	-90.67463432
9.36263733	-89.42532948
9.36996333	-100.03651394
9.37728934	-88.41138295
9.38461535	-87.36660419
9.39194136	-92.43727353
9.39926736	-89.03964141
9.40659337	-87.58995020
9.41391938	-92.32999380
9.42124538	-99.08217671
9.42857139	-96.30997977
9.43589740	-87.50694553
9.44322341	-81.27849655
9.45054941	-91.75444121
9.45787542	-92.55377926
9.46520143	-85.38140589
9.47252744	-83.04285687
9.47985344	-102.30168440
9.48717945	-85.58424250
9.49450546	-84.58174818
9.50183146	-81.77971812
9.50915747	-86.01652130
9.51648348	-91.20029521
9.52380949	-87.34185810
9.53113549	-93.74932081
9.53846150	-91.72762038
9.54578751	-86.13565863
9.55311352	-84.53452607
9.56043952	-88.87457970
9.56776553	-85.02835850
9.57509154	-84.04426673
9.58241754	-85.09034451
9.58974355	-86.68739684
9.59706956	-84.48377541
9.60439557	-82.96698034
9.61172157	-87.35914461
9.61904758	-87.93372391
9.62637359	-95.50001135
9.63369960	-86.60901948
9.64102560	-83.86559119
9.64835161	-80.89202761
9.65567762	-86.66750279
9.66300363	-92.16012792
9.67032963	-89.66976671
9.67765564	-100.64948251
9.68498165	-102.58793646
9.69230765	-86.23637791
9.69963366	-84.14385747
9.70695967	-99.86813306
9.71428568	-93.33249477
9.72161168	-95.35128386
9.72893769	-86.34762004
9.73626370	-88.08573871
9.74358971	-93.73124065
9.75091571	-83.98285932
9.75824172	-102.60306356
9.76556773	-84.86007759
9.77289373	-88.90087871
9.78021974	-90.75250981
9.78754575	-81.28584970
9.79487176	-84.75501045
9.80219776	-82.83115073
9.80952377	-81.00236404
9.81684978	-83.22417659
9.82417579	-90.39917359
9.83150179	-86.03532921
9.83882780	-87.43917281
9.84615381	-86.28409991
9.85347981	-89.06071143
9.86080582	-80.75647341
9.86813183	-78.30912486
9.87545784	-85.06441704
9.88278384	-84.64587304
9.89010985	-87.85844306
9.89743586	-87.39517580
9.90476187	-94.58878535
9.91208787	-85.97881489
9.91941388	-87.83069801
9.92673989	-87.62751934
9.93406590	-81.66685456
9.94139190	-86.84992578
9.94871791	-83.80594218
9.95604392	-85.93435770
9.96336992	-94.83238274
9.97069593	-92.24565054
9.97802194	-89.33887046
9.98534795	-93.37344362
9.99267395	-98.58842919
9.99999996	-87.33826500
10.00732597	-93.68969581
10.01465198	-83.08290315
10.02197798	-91.95528061
10.02930399	-95.11738557
10.03663000	-87.25025860
10.04395600	-95.20269128
10.05128201	-86.84842951
10.05860802	-102.55187820
10.06593403	-85.29956943
10.07326003	-97.87863513
10.08058604	-82.63844199
10.08791205	-98.58439010
10.09523806	-91.55006262
10.10256406	-84.80061348
10.10989007	-84.35976740
10.11721608	-91.03440527
10.12454208	-96.83692665
10.13186809	-97.82448499
10.13919410	-93.51837180
10.14652011	-93.55550906
10.15384611	-98.80108735
10.16117212	-89.58800173
10.16849813	-86.48828685
10.17582414	-87.39388814
10.18315014	-83.27483821
10.19047615	-79.37037931
10.19780216	-89.77270233
10.20512817	-88.84625104
10.21245417	-87.57245496
10.21978018	-83.59136809
10.22710619	-87.52957393
10.23443219	-103.09771602
10.24175820	-92.68549275
10.24908421	-87.41810321
10.25641022	-85.46576891
10.26373622	-93.53740536
10.27106223	-87.10773970
10.27838824	-90.19951523
10.28571425	-88.46293289
10.29304025	-99.45697621
10.30036626	-85.15570031
10.30769227	-86.89244814
10.31501827	-85.36418260
10.32234428	-88.08411758
10.32967029	-83.26784037
10.33699630	-82.42178476
10.34432230	-89.93914110
10.35164831	-93.60690275
10.35897432	-88.96159156
10.36630033	-85.22899087
10.37362633	-89.96954724
10.38095234	-86.92493279
10.38827835	-89.00470792
10.39560435	-81.98041124
10.40293036	-86.77402580
10.41025637	-82.46062253
10.41758238	-109.11409467
10.42490838	-85.37709180
10.43223439	-86.23245291
10.43956040	-83.06907882
10.44688641	-83.78084589
10.45421241	-84.26390967
10.46153842	-86.45763745
10.46886443	-79.54523875
10.47619044	-84.11841640
10.48351644	-93.72481870
10.49084245	-98.74115717
10.49816846	-85.55041661
10.50549446	-82.57140336
10.51282047	-82.21031936
10.52014648	-84.80355080
10.52747249	-102.41130348
10.53479849	-85.22484444
10.54212450	-97.34717962
10.54945051	-91.69427365
10.55677652	-89.79725151
10.56410252	-87.76191336
10.57142853	-102.31929833
10.57875454	-91.27660915
10.58608054	-84.41380787
10.59340655	-83.20006467
10.60073256	-85.58821493
10.60805857	-84.57571490
10.61538457	-110.55378771
10.62271058	-91.97102797
10.63003659	-83.94748819
10.63736260	-83.66800048
10.64468860	-86.36398567
10.65201461	-85.61027188
10.65934062	-89.33399148
10.66666662	-83.24520423
10.67399263	-80.94435370
10.68131864	-96.77070934
10.68864465	-95.67301678
10.69597065	-84.88916027
10.70329666	-92.47360459
10.71062267	-88.45807956
10.71794868	-83.75354633
10.72527468	-84.87731728
10.73260069	-102.41298362
10.73992670	-106.12206392
10.74725271	-91.75207293
10.75457871	-85.18258823
10.76190472	-98.23505635
10.76923073	-88.89311218
10.77655673	-89.60355747
10.78388274	-91.83526536
10.79120875	-86.14448423
10.79853476	-84.32025820
10.80586076	-92.41948557
10.81318677	-91.40141568
10.82051278	-101.86082841
10.82783879	-85.87056248
10.83516479	-94.16046080
10.84249080	-82.57402055
10.84981681	-84.38044866
10.85714281	-89.66624490
10.86446882	-85.66269272
10.87179483	-84.00291656
10.87912084	-88.38649009
10.88644684	-87.12989497
10.89377285	-81.20999626
10.90109886	-83.82948791
10.90842487	-87.78848075
10.91575087	-95.52910421
10.92307688	-87.98849416
10.93040289	-90.55288792
10.93772889	-86.09495958
10.94505490	-97.15979971
10.95238091	-88.74737815
10.95970692	-95.46272328
10.96703292	-85.95106557
10.97435893	-87.70277089
10.98168494	-87.51410373
10.98901095	-93.51305600
10.99633695	-90.43168144
11.00366296	-86.70480999
11.01098897	-84.28703109
11.01831498	-101.51068295
11.02564098	-92.10169249
11.03296699	-95.86402805
11.04029300	-86.33048799
11.04761900	-82.23090933
11.05494501	-82.31238388
11.06227102	-80.75914050
11.06959703	-88.54443954
11.07692303	-86.64389014
11.08424904	-89.81219938
11.09157505	-98.88158564
11.09890106	-91.68436235
11.10622706	-87.39159228
11.11355307	-102.05701583
11.12087908	-86.81013724
11.12820508	-99.94774917
11.13553109	-85.19332234
11.14285710	-90.27393317
11.15018311	-84.04503619
11.15750911	-89.93335220
11.16483512	-82.48112116
11.17216113	-85.27390966
11.17948714	-86.40219897
11.18681314	-84.87957081
11.19413915	-97.94107970
11.20146516	-93.17886326
11.20879116	-90.43781857
11.21611717	-86.62398434
11.22344318	-86.76524050
11.23076919	-86.82082128
11.23809519	-83.75054445
11.24542120	-90.95101924
11.25274721	-89.51951004
11.26007322	-89.54046364
11.26739922	-89.30062983
11.27472523	-85.48718686
11.28205124	-87.05600100
11.28937725	-86.82648889
11.29670325	-97.65713401
11.30402926	-86.77633551
11.31135527	-83.49983549
11.31868127	-80.20949684
11.32600728	-83.61197653
11.33333329	-82.36311255
11.34065930	-90.95897612
11.34798530	-87.44684800
11.35531131	-86.02814898
11.36263732	-94.87062778
11.36996333	-84.38334110
11.37728933	-83.42918170
11.38461534	-92.88261581
11.39194135	-101.75274570
11.39926735	-86.85437611
11.40659336	-85.41591210
11.41391937	-81.26945150
11.42124538	-87.76159034
11.42857138	-81.38224164
11.43589739	-85.97461783
11.44322340	-86.76408373
11.45054941	-99.03076630
11.45787541	-82.85379534
11.46520142	-79.97166377
11.47252743	-89.41468598
11.47985343	-95.62314434
11.48717944	-87.25500377
11.49450545	-88.45663394
11.50183146	-85.08740955
11.50915746	-83.43827209
11.51648347	-88.91671942
11.52380948	-88.96283551
11.53113549	-85.66833047
11.53846149	-83.79989870
11.54578750	-83.34755902
11.55311351	-88.06494827
11.56043952	-104.62554299
11.56776552	-85.25345223
11.57509153	-97.84196273
11.58241754	-81.15572616
11.58974354	-90.30835775
11.59706955	-91.04136898
11.60439556	-86.30257645
11.61172157	-90.08528345
11.61904757	-89.08001272
11.62637358	-89.69189584
11.63369959	-85.97162478
11.64102560	-89.44493515
11.64835160	-89.40637571
11.65567761	-84.39830191
11.66300362	-95.41929194
11.67032962	-95.88744279
11.67765563	-81.34557460
11.68498164	-122.44097147
11.69230765	-86.89400649
11.69963365	-82.74411741
11.70695966	-81.75172980
11.71428567	-98.15737096
11.72161168	-93.48699095
11.72893768	-86.41670043
11.73626369	-86.47434627
11.74358970	-86.59880762
11.75091570	-85.09103553
11.75824171	-84.01366414
11.76556772	-89.63268988
11.77289373	-90.76174145
11.78021973	-88.02006509
11.78754574	-97.56103543
11.79487175	-87.88341476
11.80219776	-90.92787750
11.80952376	-94.88142113
11.81684977	-88.49334190
11.82417578	-94.32322781
11.83150179	-97.15789937
11.83882779	-86.51571876
11.84615380	-84.81151522
11.85347981	-96.22191440
11.86080581	-81.32360458
11.86813182	-84.83087082
11.87545783	-83.66507730
11.88278384	-86.18556157
11.89010984	-99.32187657
11.89743585	-92.92158413
11.90476186	-93.51132963
11.91208787	-98.99494639
11.91941387	-87.86185034
11.92673988	-89.72445486
11.93406589	-87.15658705
11.94139189	-89.88042570
11.94871790	-91.51655989
11.95604391	-83.80024455
11.96336992	-85.87910146
11.97069592	-87.18811505
11.97802193	-84.27246067
11.98534794	-95.00087016
11.99267395	-85.77159542
11.99999995	-83.38014509
12.00732596	-89.12376750
12.01465197	-93.91986473
12.02197797	-91.97798303
12.02930398	-106.80889615
12.03662999	-86.58609542
12.04395600	-93.42812786
12.05128200	-96.70563031
12.05860801	-91.34700777
12.06593402	-91.21093333
12.07326003	-88.63255987
12.08058603	-95.86057685
12.08791204	-88.70388138
12.09523805	-82.36244746
12.10256406	-88.95786344
12.10989006	-84.66182311
12.11721607	-89.04872919
12.12454208	-87.94287657
12.13186808	-85.30875203
12.13919409	-91.83010168
12.14652010	-85.73224665
12.15384611	-82.43217096
12.16117211	-91.72262436
12.16849812	-96.81773390
12.17582413	-106.88378550
12.18315014	-95.95085973
12.19047614	-92.47126496
12.19780215	-90.30991396
12.20512816	-93.77712944
12.21245416	-84.24217454
12.21978017	-81.93457179
12.22710618	-87.06177165
12.23443219	-88.28386792
12.24175819	-88.41287807
12.24908420	-92.24781473
12.25641021	-88.06396208
12.26373622	-86.13220300
12.27106222	-82.65930762
12.27838823	-83.79537924
12.28571424	-84.17843485
12.29304024	-95.41163766
12.30036625	-90.29832291
12.30769226	-84.10570733
12.31501827	-86.29063912
12.32234427	-83.17562039
12.32967028	-85.86326506
12.33699629	-92.52664651
12.34432230	-86.44459281
12.35164830	-88.29731303
12.35897431	-105.18873929
12.36630032	-94.33892824
12.37362633	-85.35232336
12.38095233	-87.92627801
12.38827834	-89.08076421
12.39560435	-87.75955302
12.40293035	-87.04643994
12.41025636	-87.43356133
12.41758237	-83.86468096
12.42490838	-86.65352295
12.43223438	-79.95622341
12.43956039	-91.70627936
12.44688640	-87.99883452
12.45421241	-85.12956056
12.46153841	-83.45015353
12.46886442	-93.31604594
12.47619043	-82.14151714
12.48351643	-87.96247987
12.49084244	-90.41254664
12.49816845	-96.60356759
12.50549446	-95.36863444
12.51282046	-90.31618996
12.52014647	-85.78648104
12.52747248	-90.88671703
12.53479849	-91.30768328
12.54212449	-91.21631332
12.54945050	-93.08733294
12.55677651	-86.23945478
12.56410251	-81.99336896
12.57142852	-88.42451841
12.57875453	-90.64229240
12.58608054	-86.43779408
12.59340654	-89.13208930
12.60073255	-83.63779403
12.60805856	-80.73204921
12.61538457	-91.29933508
12.62271057	-83.78540266
12.63003658	-82.65359946
12.63736259	-91.71207376
12.64468860	-87.69560141
12.65201460	-86.13006347
12.65934061	-80.87694665
12.66666662	-95.03237344
12.67399262	-85.38833418
12.68131863	-87.41680751
12.68864464	-88.02380456
12.69597065	-86.96831252
12.70329665	-86.75072552
12.71062266	-94.05533050
12.71794867	-95.44230630
12.72527468	-87.00483564
12.73260068	-84.07874838
12.73992669	-82.93794174
12.74725270	-84.88114968
12.75457870	-84.34573608
12.76190471	-103.49729352
12.76923072	-92.12620336
12.77655673	-86.59453933
12.78388273	-87.50112717
12.79120874	-96.93896769
12.79853475	-93.96315740
12.80586076	-101.53254183
12.81318676	-89.91492719
12.82051277	-83.76360244
12.82783878	-87.39931184
12.83516478	-82.13299271
12.84249079	-90.79126082
12.84981680	-86.55678966
12.85714281	-86.62609923
12.86446881	-89.91489759
12.87179482	-97.74099547
12.87912083	-87.87729097
12.88644684	-96.65895633
12.89377284	-86.83623612
12.90109885	-80.96016455
12.90842486	-90.56250222
12.91575087	-87.65902550
12.92307687	-83.61790770
12.93040288	-91.54748137
12.93772889	-85.64247863
12.94505489	-82.01533685
12.95238090	-84.66850008
12.95970691	-83.47881576
12.96703292	-80.73868225
12.97435892	-83.91004049
12.98168493	-83.09284825
12.98901094	-91.29757868
12.99633695	-84.54702771
13.00366295	-95.55731208
13.01098896	-85.60401810
13.01831497	-91.80951232
13.02564097	-87.74007514
13.03296698	-86.57739127
13.04029299	-82.80341023
13.04761900	-90.33307762
13.05494500	-81.70408010
13.06227101	-86.88603957
13.06959702	-93.92235664
13.07692303	-93.94007108
13.08424903	-91.73203907
13.09157504	-86.73030757
13.09890105	-96.77618064
13.10622705	-88.46161173
13.11355306	-94.19624321
13.12087907	-85.47133957
13.12820508	-87.33395507
13.13553108	-108.63005448
13.14285709	-97.54257205
13.15018310	-86.10596543
13.15750911	-86.73210794
13.16483511	-80.01748189
13.17216112	-87.46631489
13.17948713	-83.59928694
13.18681314	-82.37385707
13.19413914	-83.74470508
13.20146515	-85.29608077
13.20879116	-86.72546444
13.21611716	-89.48047896
13.22344317	-86.48275154
13.23076918	-84.58052530
13.23809519	-86.26222223
13.24542119	-90.11803581
13.25274720	-92.70999517
13.26007321	-89.97535622
13.26739922	-82.83171128
13.27472522	-81.28128990
13.28205123	-87.74752338
13.28937724	-89.03162830
13.29670324	-97.04018832
13.30402925	-83.36924670
13.31135526	-85.39213987
13.31868127	-86.80288616
13.32600727	-81.18940258
13.33333328	-86.19993903
13.34065929	-88.19051224
13.34798530	-84.31809332
13.35531130	-93.41574146
13.36263731	-89.74381359
13.36996332	-88.61131748
13.37728932	-87.27517209
13.38461533	-92.29241645
13.39194134	-84.02138657
13.39926735	-84.93405679
13.40659335	-92.62237036
13.41391936	-88.98530165
13.42124537	-87.18618437
13.42857138	-98.36198762
13.43589738	-84.92707613
13.44322339	-89.52437043
13.45054940	-83.45367751
13.45787541	-82.07520066
13.46520141	-92.10566032
13.47252742	-88.61735737
13.47985343	-91.04749812
13.48717943	-89.56935822
13.49450544	-107.54457393
13.50183145	-86.14449701
13.50915746	-89.46898237
13.51648346	-102.56121101
13.52380947	-83.69445682
13.53113548	-79.82159159
13.53846149	-88.77314116
13.54578749	-90.47392846
13.55311350	-84.32258892
13.56043951	-88.85797966
13.56776551	-84.45405607
13.57509152	-82.49984545
13.58241753	-84.15757418
13.58974354	-86.53355103
13.59706954	-83.53043108
13.60439555	-98.27670751
13.61172156	-79.44735635
13.61904757	-84.18258994
13.62637357	-85.62003818
13.63369958	-89.94018871
13.64102559	-86.05552401
13.64835159	-85.76962899
13.65567760	-87.22927888
13.66300361	-102.46317384
13.67032962	-103.49920447
13.67765562	-101.62762588
13.68498163	-88.92614350
13.69230764	-86.11950897
13.69963365	-83.69054514
13.70695965	-82.65671985
13.71428566	-86.28599461
13.72161167	-82.83477537
13.72893768	-83.06915325
13.73626368	-93.22805282
13.74358969	-88.96089075
13.75091570	-91.00758420
13.75824170	-101.30747674
13.76556771	-81.29869466
13.77289372	-86.34920254
13.78021973	-84.21930767
13.78754573	-97.28896642
13.79487174	-91.88043633
13.80219775	-86.63168352
13.80952376	-81.98146824
13.81684976	-85.36872337
13.82417577	-84.81432474
13.83150178	-88.57591723
13.83882778	-83.59452659
13.84615379	-96.56061400
13.85347980	-94.95345286
13.86080581	-83.23332384
13.86813181	-96.36017950
13.87545782	-87.51335091
13.88278383	-80.74365138
13.89010984	-82.03035616
13.89743584	-92.03050816
13.90476185	-91.95470723
13.91208786	-80.60359706
13.91941386	-83.96326694
13.92673987	-86.75794372
13.93406588	-84.61534648
13.94139189	-83.35757197
13.94871789	-87.53445345
13.95604390	-91.13382769
13.96336991	-96.04072218
13.97069592	-91.73004227
13.97802192	-91.72489140
13.98534793	-85.52802485
13.99267394	-102.67667821
13.99999995	-81.92743238
14.00732595	-89.54829472
14.01465196	-82.87343515
14.02197797	-92.03594157
14.02930397	-86.51803065
14.03662998	-99.70921272
14.04395599	-83.57170869
14.05128200	-86.44362843
14.05860800	-92.73779106
14.06593401	-81.98367886
14.07326002	-85.03156583
14.08058603	-91.69262344
14.08791203	-85.09539280
14.09523804	-84.35875004
14.10256405	-95.21889756
14.10989005	-81.04719626
14.11721606	-83.35243612
14.12454207	-87.39108555
14.13186808	-94.09909608
14.13919408	-107.07160513
14.14652009	-100.59050489
14.15384610	-86.67047968
14.16117211	-86.07807869
14.16849811	-91.05991207
14.17582412	-83.39866641
14.18315013	-84.65713533
14.19047613	-83.73397147
14.19780214	-82.42874286
14.20512815	-92.05399894
14.21245416	-79.66954908
14.21978016	-87.52019996
14.22710617	-86.68766137
14.23443218	-84.64760096
14.24175819	-93.85094079
14.24908419	-88.15095746
14.25641020	-101.39447167
14.26373621	-92.37025435
14.27106222	-91.26551205
14.27838822	-89.51747385
14.28571423	-95.40922163
14.29304024	-89.25301867
14.30036624	-88.25031308
14.30769225	-81.92205076
14.31501826	-91.29571908
14.32234427	-87.14387493
14.32967027	-85.62654571
14.33699628	-87.53230994
14.34432229	-89.49497373
14.35164830	-87.39622625
14.35897430	-84.30296791
14.36630031	-82.82465079
14.37362632	-85.10035682
14.38095232	-87.74225617
14.38827833	-88.75574823
14.39560434	-92.67726510
14.40293035	-88.24215216
14.41025635	-90.06814148
14.41758236	-83.99766591
14.42490837	-93.22108503
14.43223438	-89.18724347
14.43956038	-90.97471428
14.44688639	-90.16669011
14.45421240	-84.22499269
14.46153840	-92.04885151
14.46886441	-87.19258133
14.47619042	-85.71188933
14.48351643	-79.40448816
14.49084243	-87.34786993
14.49816844	-86.12396718
14.50549445	-82.08892909
14.51282046	-81.51525488
14.52014646	-89.28237749
14.52747247	-95.99537597
14.53479848	-83.55143397
14.54212449	-87.78700773
14.54945049	-83.80345532
14.55677650	-87.28309567
14.56410251	-92.76752523
14.57142851	-96.28410585
14.57875452	-87.65281040
14.58608053	-81.66294781
14.59340654	-82.65173723
14.60073254	-85.13635062
14.60805855	-87.24070540
14.61538456	-80.35748036
14.62271057	-87.00908717
14.63003657	-88.66928744
14.63736258	-87.90621781
14.64468859	-91.21444845
14.65201459	-96.43392810
14.65934060	-89.13841254
14.66666661	-89.34926258
14.67399262	-92.98354496
14.68131862	-91.75950887
14.68864463	-85.20148061
14.69597064	-85.33478623
14.70329665	-87.83456759
14.71062265	-86.89425428
14.71794866	-83.23390912
14.72527467	-83.80175841
14.73260067	-84.85987950
14.73992668	-86.22620478
14.74725269	-82.38047832
14.75457870	-84.87882156
14.76190470	-94.10469925
14.76923071	-84.40977720
14.77655672	-93.69369196
14.78388273	-85.48151856
14.79120873	-93.99830026
14.79853474	-83.72195771
14.80586075	-85.16867410
14.81318676	-85.75292428
14.82051276	-92.43567505
14.82783877	-96.98311294
14.83516478	-88.65116345
14.84249078	-95.57945218
14.84981679	-86.59141486
14.85714280	-87.75796718
14.86446881	-96.03473612
14.87179481	-100.01536020
14.87912082	-85.73682566
14.88644683	-83.78308729
14.89377284	-93.23728523
14.90109884	-86.79755643
14.90842485	-96.43526533
14.91575086	-90.33604078
14.92307686	-87.16208160
14.93040287	-89.38742111
14.93772888	-86.35261099
14.94505489	-95.27449521
14.95238089	-90.63526063
14.95970690	-84.66516401
14.96703291	-90.52719334
14.97435892	-86.52443419
14.98168492	-88.74238542
14.98901093	-94.24724805
14.99633694	-94.06974718
