# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -229.30000000 ps, Average over 300 waveforms. Timestamp: 2023-05-26T11:49:01
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-196.90000030	-0.00811160
-196.86666696	-0.00941265
-196.83333363	-0.00993736
-196.80000030	-0.00908434
-196.76666696	-0.00697469
-196.73333363	-0.00380055
-196.70000030	0.00020577
-196.66666697	0.00493804
-196.63333363	0.01011646
-196.60000030	0.01557442
-196.56666697	0.02096844
-196.53333363	0.02672498
-196.50000030	0.03219436
-196.46666697	0.03728352
-196.43333363	0.04137903
-196.40000030	0.04407550
-196.36666697	0.04507314
-196.33333364	0.04369045
-196.30000030	0.04044089
-196.26666697	0.03507258
-196.23333364	0.02839203
-196.20000030	0.02058839
-196.16666697	0.01226117
-196.13333364	0.00357869
-196.10000030	-0.00493622
-196.06666697	-0.01304397
-196.03333364	-0.02020519
-196.00000030	-0.02596679
-195.96666697	-0.03026186
-195.93333364	-0.03327618
-195.90000031	-0.03494576
-195.86666697	-0.03534435
-195.83333364	-0.03492321
-195.80000031	-0.03376179
-195.76666697	-0.03213002
-195.73333364	-0.02992585
-195.70000031	-0.02716480
-195.66666697	-0.02358354
-195.63333364	-0.01987112
-195.60000031	-0.01542622
-195.56666698	-0.01115402
-195.53333364	-0.00703709
-195.50000031	-0.00367339
-195.46666698	-0.00084231
-195.43333364	0.00111307
-195.40000031	0.00232190
-195.36666698	0.00318717
-195.33333364	0.00378126
-195.30000031	0.00428787
-195.26666698	0.00474588
-195.23333365	0.00528146
-195.20000031	0.00610447
-195.16666698	0.00709303
-195.13333365	0.00816974
-195.10000031	0.00953642
-195.06666698	0.01122202
-195.03333365	0.01336711
-195.00000031	0.01566174
-194.96666698	0.01821639
-194.93333365	0.02084397
-194.90000031	0.02329949
-194.86666698	0.02546886
-194.83333365	0.02716654
-194.80000032	0.02843060
-194.76666698	0.02923623
-194.73333365	0.02996037
-194.70000032	0.03040974
-194.66666698	0.03061208
-194.63333365	0.03042857
-194.60000032	0.03016276
-194.56666698	0.02898902
-194.53333365	0.02736085
-194.50000032	0.02504634
-194.46666699	0.02192083
-194.43333365	0.01865186
-194.40000032	0.01500576
-194.36666699	0.01144396
-194.33333365	0.00760714
-194.30000032	0.00388056
-194.26666699	0.00029962
-194.23333365	-0.00384472
-194.20000032	-0.00862449
-194.16666699	-0.01372592
-194.13333366	-0.01929094
-194.10000032	-0.02472309
-194.06666699	-0.02994691
-194.03333366	-0.03483812
-194.00000032	-0.03927040
-193.96666699	-0.04352568
-193.93333366	-0.04712470
-193.90000032	-0.05098867
-193.86666699	-0.05494871
-193.83333366	-0.05909834
-193.80000033	-0.06360608
-193.76666699	-0.06929103
-193.73333366	-0.07549813
-193.70000033	-0.08277279
-193.66666699	-0.09062749
-193.63333366	-0.09903083
-193.60000033	-0.10709669
-193.56666699	-0.11426004
-193.53333366	-0.11953219
-193.50000033	-0.12230439
-193.46666699	-0.12142015
-193.43333366	-0.11660665
-193.40000033	-0.10763841
-193.36666700	-0.09429568
-193.33333366	-0.07704717
-193.30000033	-0.05685734
-193.26666700	-0.03406593
-193.23333366	-0.00962588
-193.20000033	0.01562163
-193.16666700	0.04073936
-193.13333366	0.06476777
-193.10000033	0.08646889
-193.06666700	0.10551655
-193.03333367	0.12135658
-193.00000033	0.13365808
-192.96666700	0.14246815
-192.93333367	0.14792452
-192.90000033	0.15033065
-192.86666700	0.14961779
-192.83333367	0.14611194
-192.80000033	0.13952235
-192.76666700	0.13001667
-192.73333367	0.11789679
-192.70000034	0.10366511
-192.66666700	0.08789825
-192.63333367	0.07147701
-192.60000034	0.05511783
-192.56666700	0.03926559
-192.53333367	0.02441540
-192.50000034	0.01094610
-192.46666700	-0.00109166
-192.43333367	-0.01144307
-192.40000034	-0.02001235
-192.36666700	-0.02685152
-192.33333367	-0.03220716
-192.30000034	-0.03621429
-192.26666701	-0.03937517
-192.23333367	-0.04188842
-192.20000034	-0.04410738
-192.16666701	-0.04603639
-192.13333367	-0.04751474
-192.10000034	-0.04876586
-192.06666701	-0.04876677
-192.03333367	-0.04719826
-192.00000034	-0.04400698
-191.96666701	-0.03917840
-191.93333368	-0.03246512
-191.90000034	-0.02436246
-191.86666701	-0.01556857
-191.83333368	-0.00682997
-191.80000034	0.00143888
-191.76666701	0.00840002
-191.73333368	0.01359897
-191.70000034	0.01654807
-191.66666701	0.01693580
-191.63333368	0.01494099
-191.60000035	0.01036854
-191.56666701	0.00410316
-191.53333368	-0.00357521
-191.50000035	-0.01184504
-191.46666701	-0.01947820
-191.43333368	-0.02582269
-191.40000035	-0.02964867
-191.36666701	-0.03080008
-191.33333368	-0.02874561
-191.30000035	-0.02353933
-191.26666701	-0.01594695
-191.23333368	-0.00599396
-191.20000035	0.00450960
-191.16666702	0.01549025
-191.13333368	0.02558343
-191.10000035	0.03402559
-191.06666702	0.04033229
-191.03333368	0.04394703
-191.00000035	0.04485016
-190.96666702	0.04300808
-190.93333368	0.03891455
-190.90000035	0.03287003
-190.86666702	0.02569208
-190.83333369	0.01814311
-190.80000035	0.01043924
-190.76666702	0.00333177
-190.73333369	-0.00328352
-190.70000035	-0.00910300
-190.66666702	-0.01463477
-190.63333369	-0.01959427
-190.60000035	-0.02443813
-190.56666702	-0.02941524
-190.53333369	-0.03425118
-190.50000036	-0.03888194
-190.46666702	-0.04346687
-190.43333369	-0.04694721
-190.40000036	-0.04965642
-190.36666702	-0.05078574
-190.33333369	-0.05002325
-190.30000036	-0.04714737
-190.26666702	-0.04189181
-190.23333369	-0.03460319
-190.20000036	-0.02549081
-190.16666703	-0.01483581
-190.13333369	-0.00324511
-190.10000036	0.00837576
-190.06666703	0.01926660
-190.03333369	0.02862629
-190.00000036	0.03560897
-189.96666703	0.03990755
-189.93333369	0.04125483
-189.90000036	0.03948669
-189.86666703	0.03457081
-189.83333369	0.02731938
-189.80000036	0.01791206
-189.76666703	0.00712525
-189.73333370	-0.00390947
-189.70000036	-0.01399279
-189.66666703	-0.02241808
-189.63333370	-0.02783890
-189.60000036	-0.02993344
-189.56666703	-0.02838491
-189.53333370	-0.02301543
-189.50000036	-0.01458057
-189.46666703	-0.00365188
-189.43333370	0.00869987
-189.40000037	0.02094954
-189.36666703	0.03249384
-189.33333370	0.04167149
-189.30000037	0.04807639
-189.26666703	0.05086396
-189.23333370	0.05015697
-189.20000037	0.04554734
-189.16666703	0.03827022
-189.13333370	0.02871307
-189.10000037	0.01746057
-189.06666704	0.00546169
-189.03333370	-0.00677705
-189.00000037	-0.01823128
-188.96666704	-0.02864086
-188.93333370	-0.03752108
-188.90000037	-0.04466111
-188.86666704	-0.04997909
-188.83333370	-0.05334682
-188.80000037	-0.05490700
-188.76666704	-0.05442810
-188.73333370	-0.05216332
-188.70000037	-0.04799783
-188.66666704	-0.04259893
-188.63333371	-0.03591759
-188.60000037	-0.02842767
-188.56666704	-0.02049369
-188.53333371	-0.01231287
-188.50000037	-0.00448816
-188.46666704	0.00295691
-188.43333371	0.00962198
-188.40000037	0.01475376
-188.36666704	0.01857437
-188.33333371	0.02095246
-188.30000038	0.02224544
-188.26666704	0.02261065
-188.23333371	0.02205768
-188.20000038	0.02100753
-188.16666704	0.01938754
-188.13333371	0.01677440
-188.10000038	0.01350563
-188.06666704	0.00980849
-188.03333371	0.00530448
-188.00000038	0.00024489
-187.96666705	-0.00451967
-187.93333371	-0.00927284
-187.90000038	-0.01337825
-187.86666705	-0.01658335
-187.83333371	-0.01849020
-187.80000038	-0.01904563
-187.76666705	-0.01810738
-187.73333371	-0.01541834
-187.70000038	-0.01115029
-187.66666705	-0.00582192
-187.63333371	0.00029148
-187.60000038	0.00692179
-187.56666705	0.01328924
-187.53333372	0.01884027
-187.50000038	0.02339805
-187.46666705	0.02653424
-187.43333372	0.02781894
-187.40000038	0.02731101
-187.36666705	0.02529578
-187.33333372	0.02191924
-187.30000038	0.01775019
-187.26666705	0.01299689
-187.23333372	0.00805444
-187.20000039	0.00341308
-187.16666705	-0.00083833
-187.13333372	-0.00451251
-187.10000039	-0.00747436
-187.06666705	-0.00991434
-187.03333372	-0.01167137
-187.00000039	-0.01297227
-186.96666705	-0.01377131
-186.93333372	-0.01429590
-186.90000039	-0.01488168
-186.86666706	-0.01500998
-186.83333372	-0.01504226
-186.80000039	-0.01467465
-186.76666706	-0.01422293
-186.73333372	-0.01334810
-186.70000039	-0.01152044
-186.66666706	-0.00946392
-186.63333372	-0.00653531
-186.60000039	-0.00348437
-186.56666706	-0.00048047
-186.53333372	0.00271335
-186.50000039	0.00534101
-186.46666706	0.00768732
-186.43333373	0.00902309
-186.40000039	0.00983355
-186.36666706	0.00903059
-186.33333373	0.00725959
-186.30000039	0.00420176
-186.26666706	0.00043177
-186.23333373	-0.00378580
-186.20000039	-0.00847635
-186.16666706	-0.01286411
-186.13333373	-0.01643454
-186.10000040	-0.01916649
-186.06666706	-0.02038363
-186.03333373	-0.02009720
-186.00000040	-0.01781634
-185.96666706	-0.01368688
-185.93333373	-0.00781549
-185.90000040	-0.00086333
-185.86666706	0.00662759
-185.83333373	0.01393753
-185.80000040	0.02054155
-185.76666707	0.02597419
-185.73333373	0.02942974
-185.70000040	0.03129874
-185.66666707	0.03106554
-185.63333373	0.02918015
-185.60000040	0.02531057
-185.56666707	0.02022229
-185.53333373	0.01425138
-185.50000040	0.00769125
-185.46666707	0.00130954
-185.43333374	-0.00439023
-185.40000040	-0.00895943
-185.36666707	-0.01231056
-185.33333374	-0.01433010
-185.30000040	-0.01548419
-185.26666707	-0.01607514
-185.23333374	-0.01639679
-185.20000040	-0.01641007
-185.16666707	-0.01636481
-185.13333374	-0.01614109
-185.10000040	-0.01587755
-185.06666707	-0.01543194
-185.03333374	-0.01500345
-185.00000041	-0.01469127
-184.96666707	-0.01472006
-184.93333374	-0.01483111
-184.90000041	-0.01479151
-184.86666707	-0.01481553
-184.83333374	-0.01472530
-184.80000041	-0.01421476
-184.76666707	-0.01349795
-184.73333374	-0.01256965
-184.70000041	-0.01143305
-184.66666708	-0.00997027
-184.63333374	-0.00845809
-184.60000041	-0.00642239
-184.56666708	-0.00417874
-184.53333374	-0.00142955
-184.50000041	0.00163252
-184.46666708	0.00500397
-184.43333374	0.00856003
-184.40000041	0.01217413
-184.36666708	0.01559013
-184.33333375	0.01899007
-184.30000041	0.02175336
-184.26666708	0.02377990
-184.23333375	0.02512484
-184.20000041	0.02573575
-184.16666708	0.02487774
-184.13333375	0.02312619
-184.10000041	0.02052172
-184.06666708	0.01732703
-184.03333375	0.01359598
-184.00000041	0.00942059
-183.96666708	0.00516362
-183.93333375	0.00110174
-183.90000042	-0.00312758
-183.86666708	-0.00652755
-183.83333375	-0.00948117
-183.80000042	-0.01202023
-183.76666708	-0.01367800
-183.73333375	-0.01451352
-183.70000042	-0.01485599
-183.66666708	-0.01485273
-183.63333375	-0.01475937
-183.60000042	-0.01452285
-183.56666709	-0.01439564
-183.53333375	-0.01430751
-183.50000042	-0.01438035
-183.46666709	-0.01436614
-183.43333375	-0.01458062
-183.40000042	-0.01487684
-183.36666709	-0.01522934
-183.33333375	-0.01591798
-183.30000042	-0.01610600
-183.26666709	-0.01605652
-183.23333376	-0.01553342
-183.20000042	-0.01417779
-183.16666709	-0.01231789
-183.13333376	-0.00997550
-183.10000042	-0.00746841
-183.06666709	-0.00501743
-183.03333376	-0.00267505
-183.00000042	-0.00078357
-182.96666709	0.00075820
-182.93333376	0.00178799
-182.90000042	0.00241178
-182.86666709	0.00272559
-182.83333376	0.00264469
-182.80000043	0.00242454
-182.76666709	0.00184036
-182.73333376	0.00110082
-182.70000043	0.00027172
-182.66666709	-0.00045651
-182.63333376	-0.00073546
-182.60000043	-0.00065379
-182.56666709	0.00018924
-182.53333376	0.00157665
-182.50000043	0.00333897
-182.46666710	0.00538414
-182.43333376	0.00760923
-182.40000043	0.00989928
-182.36666710	0.01169322
-182.33333376	0.01316701
-182.30000043	0.01392220
-182.26666710	0.01409997
-182.23333376	0.01360374
-182.20000043	0.01243797
-182.16666710	0.01071766
-182.13333377	0.00825316
-182.10000043	0.00505799
-182.06666710	0.00173051
-182.03333377	-0.00200274
-182.00000043	-0.00557086
-181.96666710	-0.00866264
-181.93333377	-0.01119991
-181.90000043	-0.01257688
-181.86666710	-0.01291610
-181.83333377	-0.01253925
-181.80000044	-0.01118129
-181.76666710	-0.00971785
-181.73333377	-0.00760510
-181.70000044	-0.00590191
-181.66666710	-0.00452713
-181.63333377	-0.00384935
-181.60000044	-0.00386010
-181.56666710	-0.00458622
-181.53333377	-0.00604911
-181.50000044	-0.00802408
-181.46666710	-0.01086684
-181.43333377	-0.01369336
-181.40000044	-0.01638141
-181.36666711	-0.01881984
-181.33333377	-0.02064277
-181.30000044	-0.02160467
-181.26666711	-0.02139905
-181.23333377	-0.02016977
-181.20000044	-0.01770486
-181.16666711	-0.01451465
-181.13333377	-0.01030809
-181.10000044	-0.00585250
-181.06666711	-0.00130263
-181.03333378	0.00315703
-181.00000044	0.00742493
-180.96666711	0.01111240
-180.93333378	0.01444129
-180.90000044	0.01719682
-180.86666711	0.01968064
-180.83333378	0.02207442
-180.80000044	0.02414386
-180.76666711	0.02606342
-180.73333378	0.02752856
-180.70000045	0.02864948
-180.66666711	0.02928722
-180.63333378	0.02907571
-180.60000045	0.02802989
-180.56666711	0.02573848
-180.53333378	0.02229538
-180.50000045	0.01808920
-180.46666711	0.01272817
-180.43333378	0.00736561
-180.40000045	0.00204299
-180.36666711	-0.00267571
-180.33333378	-0.00621717
-180.30000045	-0.00871453
-180.26666712	-0.00960974
-180.23333378	-0.00899360
-180.20000045	-0.00666663
-180.16666712	-0.00355903
-180.13333378	0.00008771
-180.10000045	0.00398564
-180.06666712	0.00691340
-180.03333378	0.00886651
-180.00000045	0.00918363
-179.96666712	0.00811499
-179.93333379	0.00564951
-179.90000045	0.00217995
-179.86666712	-0.00194655
-179.83333379	-0.00588746
-179.80000045	-0.00992995
-179.76666712	-0.01344119
-179.73333379	-0.01611905
-179.70000045	-0.01790070
-179.66666712	-0.01905150
-179.63333379	-0.01934704
-179.60000046	-0.01904330
-179.56666712	-0.01853598
-179.53333379	-0.01770649
-179.50000046	-0.01685042
-179.46666712	-0.01591569
-179.43333379	-0.01482150
-179.40000046	-0.01347168
-179.36666712	-0.01191420
-179.33333379	-0.00998298
-179.30000046	-0.00744212
-179.26666712	-0.00462790
-179.23333379	-0.00117543
-179.20000046	0.00254458
-179.16666713	0.00672990
-179.13333379	0.01116748
-179.10000046	0.01575527
-179.06666713	0.02006102
-179.03333379	0.02443719
-179.00000046	0.02815327
-178.96666713	0.03107506
-178.93333379	0.03298532
-178.90000046	0.03376568
-178.86666713	0.03346870
-178.83333380	0.03174464
-178.80000046	0.02924332
-178.76666713	0.02553016
-178.73333380	0.02112580
-178.70000046	0.01618117
-178.66666713	0.01079295
-178.63333380	0.00559906
-178.60000046	0.00073918
-178.56666713	-0.00337635
-178.53333380	-0.00682668
-178.50000047	-0.00919539
-178.46666713	-0.01066975
-178.43333380	-0.01121863
-178.40000047	-0.01053858
-178.36666713	-0.00930006
-178.33333380	-0.00751422
-178.30000047	-0.00522638
-178.26666713	-0.00279171
-178.23333380	-0.00025958
-178.20000047	0.00199096
-178.16666714	0.00385376
-178.13333380	0.00548945
-178.10000047	0.00620397
-178.06666714	0.00677856
-178.03333380	0.00706073
-178.00000047	0.00656588
-177.96666714	0.00588448
-177.93333380	0.00494650
-177.90000047	0.00347215
-177.86666714	0.00171932
-177.83333380	-0.00102010
-177.80000047	-0.00401505
-177.76666714	-0.00747475
-177.73333381	-0.01084927
-177.70000047	-0.01404965
-177.66666714	-0.01688435
-177.63333381	-0.01876558
-177.60000047	-0.02020340
-177.56666714	-0.02038081
-177.53333381	-0.01888377
-177.50000047	-0.01593082
-177.46666714	-0.01157299
-177.43333381	-0.00570658
-177.40000048	0.00114060
-177.36666714	0.00837709
-177.33333381	0.01569330
-177.30000048	0.02203969
-177.26666714	0.02730474
-177.23333381	0.03062709
-177.20000048	0.03215759
-177.16666714	0.03183318
-177.13333381	0.02952685
-177.10000048	0.02563276
-177.06666715	0.02036290
-177.03333381	0.01400907
-177.00000048	0.00736272
-176.96666715	0.00044073
-176.93333381	-0.00568981
-176.90000048	-0.01120246
-176.86666715	-0.01553999
-176.83333381	-0.01836275
-176.80000048	-0.01970242
-176.76666715	-0.01947349
-176.73333381	-0.01803012
-176.70000048	-0.01529739
-176.66666715	-0.01168340
-176.63333382	-0.00709772
-176.60000048	-0.00224069
-176.56666715	0.00265981
-176.53333382	0.00747411
-176.50000048	0.01195581
-176.46666715	0.01548311
-176.43333382	0.01806196
-176.40000048	0.01938313
-176.36666715	0.01954142
-176.33333382	0.01844465
-176.30000049	0.01610721
-176.26666715	0.01299688
-176.23333382	0.00909597
-176.20000049	0.00462663
-176.16666715	-0.00011737
-176.13333382	-0.00485556
-176.10000049	-0.00909152
-176.06666715	-0.01333172
-176.03333382	-0.01683828
-176.00000049	-0.01985364
-175.96666716	-0.02263878
-175.93333382	-0.02469383
-175.90000049	-0.02635567
-175.86666716	-0.02737499
-175.83333382	-0.02764922
-175.80000049	-0.02708484
-175.76666716	-0.02555581
-175.73333382	-0.02314448
-175.70000049	-0.01976730
-175.66666716	-0.01593995
-175.63333382	-0.01184345
-175.60000049	-0.00770891
-175.56666716	-0.00353659
-175.53333383	0.00005188
-175.50000049	0.00344084
-175.46666716	0.00619425
-175.43333383	0.00841942
-175.40000049	0.01008046
-175.36666716	0.01109482
-175.33333383	0.01156336
-175.30000049	0.01208128
-175.26666716	0.01164468
-175.23333383	0.01130387
-175.20000050	0.01076934
-175.16666716	0.01032678
-175.13333383	0.00959491
-175.10000050	0.00843071
-175.06666716	0.00727627
-175.03333383	0.00599186
-175.00000050	0.00431169
-174.96666716	0.00303446
-174.93333383	0.00168742
-174.90000050	0.00056112
-174.86666717	0.00000212
-174.83333383	-0.00066009
-174.80000050	-0.00069985
-174.76666717	-0.00082832
-174.73333383	-0.00099976
-174.70000050	-0.00123160
-174.66666717	-0.00164296
-174.63333383	-0.00193797
-174.60000050	-0.00237616
-174.56666717	-0.00266876
-174.53333383	-0.00336281
-174.50000050	-0.00412944
-174.46666717	-0.00500756
-174.43333384	-0.00633663
-174.40000050	-0.00759774
-174.36666717	-0.00888364
-174.33333384	-0.01032419
-174.30000050	-0.01159325
-174.26666717	-0.01286284
-174.23333384	-0.01406672
-174.20000050	-0.01508220
-174.16666717	-0.01584081
-174.13333384	-0.01638807
-174.10000051	-0.01604154
-174.06666717	-0.01508466
-174.03333384	-0.01350574
-174.00000051	-0.01088916
-173.96666717	-0.00736719
-173.93333384	-0.00355753
-173.90000051	0.00102922
-173.86666717	0.00627999
-173.83333384	0.01148411
-173.80000051	0.01687011
-173.76666718	0.02160998
-173.73333384	0.02560933
-173.70000051	0.02890932
-173.66666718	0.03096794
-173.63333384	0.03183796
-173.60000051	0.03146028
-173.56666718	0.03045221
-173.53333384	0.02836382
-173.50000051	0.02612106
-173.46666718	0.02346098
-173.43333385	0.02038809
-173.40000051	0.01776553
-173.36666718	0.01515785
-173.33333385	0.01267719
-173.30000051	0.01087019
-173.26666718	0.00932019
-173.23333385	0.00836104
-173.20000051	0.00778789
-173.16666718	0.00772133
-173.13333385	0.00789830
-173.10000051	0.00806942
-173.06666718	0.00832577
-173.03333385	0.00859165
-173.00000052	0.00867207
-172.96666718	0.00853071
-172.93333385	0.00813909
-172.90000052	0.00735007
-172.86666718	0.00608459
-172.83333385	0.00366585
-172.80000052	0.00126177
-172.76666718	-0.00192046
-172.73333385	-0.00502365
-172.70000052	-0.00837171
-172.66666719	-0.01128693
-172.63333385	-0.01349586
-172.60000052	-0.01521831
-172.56666719	-0.01595383
-172.53333385	-0.01537356
-172.50000052	-0.01425131
-172.46666719	-0.01188231
-172.43333385	-0.00945486
-172.40000052	-0.00640941
-172.36666719	-0.00352043
-172.33333386	-0.00104499
-172.30000052	0.00060148
-172.26666719	0.00156715
-172.23333386	0.00172961
-172.20000052	0.00128235
-172.16666719	0.00024945
-172.13333386	-0.00114368
-172.10000052	-0.00260637
-172.06666719	-0.00398982
-172.03333386	-0.00491870
-172.00000052	-0.00541764
-171.96666719	-0.00540619
-171.93333386	-0.00488890
-171.90000053	-0.00411137
-171.86666719	-0.00297799
-171.83333386	-0.00193349
-171.80000053	-0.00073626
-171.76666719	0.00035471
-171.73333386	0.00125846
-171.70000053	0.00197486
-171.66666719	0.00239559
-171.63333386	0.00271338
-171.60000053	0.00276860
-171.56666720	0.00274449
-171.53333386	0.00298874
-171.50000053	0.00297520
-171.46666720	0.00311075
-171.43333386	0.00287631
-171.40000053	0.00308226
-171.36666720	0.00287656
-171.33333386	0.00254249
-171.30000053	0.00206921
-171.26666720	0.00151223
-171.23333387	0.00099437
-171.20000053	0.00044273
-171.16666720	0.00009332
-171.13333387	-0.00010698
-171.10000053	-0.00021471
-171.06666720	-0.00018573
-171.03333387	-0.00015996
-171.00000053	-0.00031480
-170.96666720	-0.00070282
-170.93333387	-0.00138997
-170.90000053	-0.00255709
-170.86666720	-0.00397888
-170.83333387	-0.00576845
-170.80000054	-0.00795262
-170.76666720	-0.01026952
-170.73333387	-0.01277330
-170.70000054	-0.01503362
-170.66666720	-0.01734626
-170.63333387	-0.01969527
-170.60000054	-0.02183446
-170.56666720	-0.02375106
-170.53333387	-0.02503676
-170.50000054	-0.02598916
-170.46666721	-0.02641387
-170.43333387	-0.02632220
-170.40000054	-0.02552879
-170.36666721	-0.02405329
-170.33333387	-0.02208514
-170.30000054	-0.01935842
-170.26666721	-0.01606389
-170.23333387	-0.01237864
-170.20000054	-0.00869343
-170.16666721	-0.00452597
-170.13333388	-0.00065954
-170.10000054	0.00298112
-170.06666721	0.00613813
-170.03333388	0.00925834
-170.00000054	0.01134203
-169.96666721	0.01286018
-169.93333388	0.01380313
-169.90000054	0.01423703
-169.86666721	0.01404819
-169.83333388	0.01365076
-169.80000055	0.01286512
-169.76666721	0.01210822
-169.73333388	0.01147958
-169.70000055	0.01089126
-169.66666721	0.01040139
-169.63333388	0.01032649
-169.60000055	0.01014554
-169.56666721	0.01017467
-169.53333388	0.01045743
-169.50000055	0.01074399
-169.46666721	0.01095740
-169.43333388	0.01120106
-169.40000055	0.01128448
-169.36666722	0.01103805
-169.33333388	0.01048742
-169.30000055	0.00949169
-169.26666722	0.00831797
-169.23333388	0.00673739
-169.20000055	0.00513659
-169.16666722	0.00353992
-169.13333388	0.00206648
-169.10000055	0.00075063
-169.06666722	-0.00035602
-169.03333389	-0.00136546
-169.00000055	-0.00156497
-168.96666722	-0.00139983
-168.93333389	-0.00050357
-168.90000055	0.00049265
-168.86666722	0.00184301
-168.83333389	0.00340890
-168.80000055	0.00490809
-168.76666722	0.00618642
-168.73333389	0.00732310
-168.70000056	0.00791350
-168.66666722	0.00831378
-168.63333389	0.00861650
-168.60000056	0.00883625
-168.56666722	0.00859326
-168.53333389	0.00848388
-168.50000056	0.00858418
-168.46666722	0.00887690
-168.43333389	0.00960339
-168.40000056	0.01049490
-168.36666722	0.01172112
-168.33333389	0.01349403
-168.30000056	0.01520229
-168.26666723	0.01688565
-168.23333389	0.01891547
-168.20000056	0.02070428
-168.16666723	0.02199161
-168.13333389	0.02324484
-168.10000056	0.02373537
-168.06666723	0.02357703
-168.03333389	0.02239541
-168.00000056	0.02035124
-167.96666723	0.01784525
-167.93333390	0.01421652
-167.90000056	0.01033338
-167.86666723	0.00581784
-167.83333390	0.00136553
-167.80000056	-0.00333531
-167.76666723	-0.00769997
-167.73333390	-0.01149611
-167.70000056	-0.01474905
-167.66666723	-0.01747252
-167.63333390	-0.01941787
-167.60000057	-0.02104931
-167.56666723	-0.02176512
-167.53333390	-0.02224990
-167.50000057	-0.02252475
-167.46666723	-0.02253369
-167.43333390	-0.02271724
-167.40000057	-0.02316561
-167.36666723	-0.02409935
-167.33333390	-0.02492566
-167.30000057	-0.02631433
-167.26666723	-0.02787760
-167.23333390	-0.02915782
-167.20000057	-0.03088350
-167.16666724	-0.03236472
-167.13333390	-0.03374891
-167.10000057	-0.03502782
-167.06666724	-0.03622986
-167.03333390	-0.03707513
-167.00000057	-0.03784954
-166.96666724	-0.03845560
-166.93333390	-0.03881433
-166.90000057	-0.03926760
-166.86666724	-0.03944129
-166.83333391	-0.03978076
-166.80000057	-0.03976309
-166.76666724	-0.03991592
-166.73333391	-0.04023861
-166.70000057	-0.04048014
-166.66666724	-0.04069581
-166.63333391	-0.04067185
-166.60000057	-0.04045313
-166.56666724	-0.04000788
-166.53333391	-0.03928918
-166.50000058	-0.03828414
-166.46666724	-0.03693326
-166.43333391	-0.03546629
-166.40000058	-0.03356879
-166.36666724	-0.03145932
-166.33333391	-0.02895963
-166.30000058	-0.02640046
-166.26666724	-0.02342137
-166.23333391	-0.02036308
-166.20000058	-0.01714162
-166.16666725	-0.01387264
-166.13333391	-0.01043526
-166.10000058	-0.00731872
-166.06666725	-0.00452166
-166.03333391	-0.00225792
-166.00000058	-0.00072640
-165.96666725	0.00045350
-165.93333391	0.00082643
-165.90000058	0.00068740
-165.86666725	0.00005045
-165.83333391	-0.00108690
-165.80000058	-0.00231622
-165.76666725	-0.00350234
-165.73333392	-0.00466638
-165.70000058	-0.00569550
-165.66666725	-0.00633441
-165.63333392	-0.00688668
-165.60000058	-0.00687755
-165.56666725	-0.00647184
-165.53333392	-0.00600678
-165.50000058	-0.00531829
-165.46666725	-0.00446263
-165.43333392	-0.00345027
-165.40000059	-0.00210301
-165.36666725	-0.00033089
-165.33333392	0.00177446
-165.30000059	0.00443280
-165.26666725	0.00766024
-165.23333392	0.01103427
-165.20000059	0.01473538
-165.16666725	0.01779721
-165.13333392	0.02086491
-165.10000059	0.02331578
-165.06666726	0.02467304
-165.03333392	0.02541816
-165.00000059	0.02488065
-164.96666726	0.02372825
-164.93333392	0.02167714
-164.90000059	0.01964966
-164.86666726	0.01772908
-164.83333392	0.01597569
-164.80000059	0.01493634
-164.76666726	0.01502487
-164.73333392	0.01619320
-164.70000059	0.01824447
-164.66666726	0.02115086
-164.63333393	0.02508323
-164.60000059	0.02954513
-164.56666726	0.03440682
-164.53333393	0.03889724
-164.50000059	0.04311500
-164.46666726	0.04668261
-164.43333393	0.04945601
-164.40000059	0.05105480
-164.36666726	0.05139257
-164.33333393	0.05020774
-164.30000060	0.04786944
-164.26666726	0.04463881
-164.23333393	0.04016427
-164.20000060	0.03529884
-164.16666726	0.03018772
-164.13333393	0.02487252
-164.10000060	0.01953695
-164.06666726	0.01454095
-164.03333393	0.00992643
-164.00000060	0.00593140
-163.96666727	0.00244007
-163.93333393	-0.00033686
-163.90000060	-0.00252052
-163.86666727	-0.00403343
-163.83333393	-0.00527251
-163.80000060	-0.00647301
-163.76666727	-0.00742914
-163.73333393	-0.00821848
-163.70000060	-0.00909883
-163.66666727	-0.00941875
-163.63333393	-0.00960012
-163.60000060	-0.00929354
-163.56666727	-0.00869599
-163.53333394	-0.00744044
-163.50000060	-0.00597810
-163.46666727	-0.00416461
-163.43333394	-0.00236392
-163.40000060	-0.00062608
-163.36666727	0.00059836
-163.33333394	0.00155415
-163.30000060	0.00207491
-163.26666727	0.00189249
-163.23333394	0.00136641
-163.20000061	0.00055550
-163.16666727	-0.00025250
-163.13333394	-0.00114744
-163.10000061	-0.00219256
-163.06666727	-0.00276074
-163.03333394	-0.00283595
-163.00000061	-0.00270162
-162.96666727	-0.00209013
-162.93333394	-0.00110759
-162.90000061	0.00022273
-162.86666728	0.00201813
-162.83333394	0.00394150
-162.80000061	0.00602503
-162.76666728	0.00847989
-162.73333394	0.01061022
